Rk,Name,Age,Tm,Lg,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,RF/9,RF/G,Pos Summary,Name-additional
655,Jim Mann,26,HOU,NL,4,0,0,5.1,1,0,1,0,0,1.000,,,1.69,0.25,P,mannji01
656,Matt Mantei,27,ARI,NL,8,0,0,7.0,0,0,0,0,0,,,,0.00,0.00,P,mantema01
657,Josias Manzanillo,33,PIT,NL,71,0,0,79.2,10,3,6,1,0,.900,,,1.02,0.13,P,manzajo01
658,Jason Marquis,22,ATL,NL,38,16,0,129.1,33,9,21,3,2,.909,,,2.09,0.79,P,marquja01
659,Eli Marrero,27,STL,NL,80,50,43,497.2,412,382,23,7,6,.983,3,7,7.32,4.71,C-OF-1B,marreel01
660,Damaso Marte,26,PIT,NL,23,0,0,36.1,3,1,2,0,0,1.000,,,0.74,0.13,P,marteda01
661,Al Martin,33,SEA,AL,73,71,16,512.2,139,132,3,4,2,.971,6,13,2.37,1.85,OF,martial03
662,Tom Martin,31,NYM,NL,14,0,0,17.0,2,1,1,0,0,1.000,,,1.06,0.14,P,martito02
663,Dave Martinez,36,ATL,NL,60,41,32,400.0,128,120,8,0,7,1.000,0,0,2.88,2.06,OF-1B,martida01
664,Edgar Martinez,38,SEA,AL,1,1,0,5.0,8,8,0,0,0,1.000,0,48,14.40,8.00,1B,martied01
665,Felix Martinez,27,TBD,AL,77,66,55,588.0,301,118,168,15,41,.950,-7,-13,4.38,3.71,SS-2B,martife01
666,Pedro Martinez,29,BOS,AL,18,18,1,116.2,10,5,5,0,0,1.000,,,0.77,0.56,P,martipe02
667,Ramon Martinez,33,PIT,NL,4,4,0,15.2,4,2,2,0,2,1.000,,,2.30,1.00,P,martira02
668,Ramon Martinez,28,SFG,NL,123,105,78,956.0,392,123,261,8,44,.980,2,2,3.62,2.82,3B-2B-SS,martira03
669,Sandy Martinez,30,MON,NL,1,0,0,1.1,2,2,0,0,0,1.000,0,0,13.50,2.00,C,martisa01
670,Tino Martinez,33,NYY,AL,149,146,131,1293.1,1248,1144,99,5,105,.996,-2,-1,8.65,8.34,1B,martiti02
671,Henry Mateo,24,MON,NL,2,2,2,18.0,11,3,6,2,0,.818,0,-27,4.50,4.50,2B,mateohe01
672,Ruben Mateo,23,TEX,AL,39,37,37,330.1,71,70,0,1,0,.986,-8,-29,1.91,1.79,OF,mateoru01
673,Mike Matheny,30,STL,NL,121,117,95,1009.0,852,779,69,4,11,.995,7,9,7.56,6.89,C-1B,mathemi01
674,T.J. Mathews,31,TOT,ZZ,30,0,0,37.2,7,1,6,0,0,1.000,,,1.67,0.23,P,mathet.01
675,Luis Matos,22,BAL,AL,31,26,22,241.2,68,65,2,1,2,.985,1,4,2.50,2.16,OF,matoslu01
676,Troy Mattes,25,MON,NL,8,8,0,45.0,8,2,5,1,0,.875,,,1.40,0.88,P,mattetr01
677,Gary Matthews,26,TOT,NL,144,105,92,1003.2,270,259,4,7,0,.974,-1,-1,2.36,1.83,OF,matthga02
678,Mike Matthews,27,STL,NL,51,10,0,89.0,12,4,7,1,0,.917,,,1.11,0.22,P,matthmi01
679,Dave Maurer,26,SDP,NL,3,0,0,5.0,2,1,1,0,0,1.000,,,3.60,0.67,P,maureda01
680,Jason Maxwell,29,MIN,AL,32,20,14,183.0,74,20,51,3,4,.959,-2,-10,3.49,2.22,3B-SS-2B,maxweja01
681,Brent Mayne,33,TOT,MLB,93,90,77,786.1,627,586,38,3,6,.995,1,2,7.14,6.64,C-1B,maynebr01
682,Joe Mays,25,MIN,AL,34,34,4,233.2,46,17,28,1,2,.978,,,1.73,1.32,P,maysjo01
683,Dave McCarty,31,KCR,AL,76,47,43,472.0,500,447,45,8,56,.984,-5,-14,9.38,6.39,1B-OF,mccarda01
684,Quinton McCracken,30,MIN,AL,10,6,5,63.0,13,13,0,0,0,1.000,0,4,1.86,1.30,OF,mccraqu01
685,Allen McDill,29,BOS,AL,15,0,0,14.2,0,0,0,0,0,,,,0.00,0.00,P,mcdilal01
686,Donzell McDonald,26,NYY,AL,3,0,0,8.0,2,2,0,0,0,1.000,0,15,2.25,0.67,OF,mcdondo01
687,John McDonald,26,CLE,AL,15,3,2,60.2,28,10,17,1,3,.964,0,-4,4.01,1.80,SS-3B-2B,mcdonjo03
688,Keith McDonald,28,STL,NL,2,0,0,3.0,2,1,1,0,0,1.000,0,0,6.00,1.00,C,mcdonke01
689,Chuck McElroy,33,TOT,ZZ,49,5,0,75.0,25,4,21,0,1,1.000,,,3.00,0.51,P,mcelrch01
690,Joe McEwing,28,NYM,NL,95,66,30,601.2,162,101,58,3,10,.981,2,3,2.38,1.49,OF-3B-SS-2B-1B,mcewijo01
691,Fred McGriff,37,TOT,ZZ,123,123,102,1022.0,1019,924,82,13,82,.987,-1,-1,8.86,8.18,1B,mcgrifr01
692,Ryan McGuire,29,FLA,NL,13,5,5,56.0,23,23,0,0,0,1.000,2,36,3.70,1.77,OF-1B,mcguiry01
693,Mark McGwire,37,STL,NL,90,88,66,724.2,723,686,33,4,60,.994,-2,-4,8.93,7.99,1B,mcgwima01
694,Tony McKnight,24,TOT,NL,15,15,0,87.1,18,4,13,1,2,.944,,,1.75,1.13,P,mcknito01
695,Mark McLemore,36,SEA,AL,115,100,54,916.1,324,165,147,12,33,.963,3,4,3.06,2.11,OF-SS-3B-2B,mclemma01
696,Billy McMillon,29,TOT,AL,23,17,12,170.1,30,28,1,1,0,.967,-2,-15,1.53,1.26,OF,mcmilbi01
697,Rusty Meacham,33,TBD,AL,24,0,0,35.1,8,1,7,0,0,1.000,,,2.04,0.33,P,meachru01
698,Brian Meadows,25,KCR,AL,10,10,0,50.1,12,4,8,0,1,1.000,,,2.15,1.20,P,meadobr01
699,Pat Meares,32,PIT,NL,84,75,62,644.0,372,149,213,10,53,.973,-3,-6,5.06,4.26,2B,mearepa01
700,Jim Mecir,31,OAK,AL,54,0,0,63.0,15,3,11,1,1,.933,,,2.00,0.26,P,mecirji01
701,Adam Melhuse,29,COL,NL,24,16,14,143.0,110,105,4,1,0,.991,-3,-26,6.86,4.54,C-1B,melhuad01
702,Donaldo Mendez,23,SDP,NL,46,34,22,300.2,150,47,91,12,15,.920,-3,-14,4.13,3.00,SS,mendedo01
703,Ramiro Mendoza,29,NYY,AL,56,2,0,100.2,21,7,14,0,1,1.000,,,1.88,0.38,P,mendora01
704,Frank Menechino,30,OAK,AL,137,128,121,1173.1,676,253,407,16,90,.976,7,8,5.06,4.71,2B-SS-3B,menecfr01
705,Hector Mercado,27,CIN,NL,56,0,0,53.0,6,0,5,1,0,.833,,,0.85,0.09,P,mercahe01
706,Orlando Merced,34,HOU,NL,33,20,10,183.0,41,39,1,1,0,.976,-3,-16,1.97,1.18,OF-3B-1B,merceor01
707,Jose Mercedes,30,BAL,AL,33,31,2,184.0,24,15,9,0,2,1.000,,,1.17,0.73,P,mercejo02
708,Lou Merloni,30,BOS,AL,50,39,33,361.1,175,64,108,3,22,.983,2,8,4.28,3.37,SS-2B-3B,merlolo01
709,Jose Mesa,35,PHI,NL,71,0,0,69.1,13,4,9,0,0,1.000,,,1.69,0.18,P,mesajo01
710,Chad Meyers,25,CHC,NL,7,2,0,28.1,16,6,10,0,1,1.000,2,72,5.08,1.78,2B-OF-3B,meyerch02
711,Bart Miadich,25,ANA,AL,11,0,0,10.0,2,1,1,0,0,1.000,,,1.80,0.18,P,miadiba01
712,Dan Miceli,30,TOT,NL,51,0,0,45.0,6,2,3,1,0,.833,,,1.00,0.10,P,micelda01
713,Jason Michaels,25,PHI,NL,1,0,0,2.0,0,0,0,0,0,,0,-60,0.00,0.00,OF,michaja01
714,Chris Michalak,30,TOT,AL,35,18,0,136.2,45,14,30,1,2,.978,,,2.90,1.26,P,michach01
715,Jason Middlebrook,26,SDP,NL,4,3,0,19.1,2,0,2,0,0,1.000,,,0.93,0.50,P,middlja01
716,Doug Mientkiewicz,27,MIN,AL,148,143,136,1269.1,1336,1263,69,4,95,.997,-1,0,9.44,9.00,1B,mientdo01
717,Kevin Millar,29,FLA,NL,110,110,58,890.2,287,266,19,2,11,.993,-4,-5,2.88,2.57,OF-1B-3B,millake01
718,Corky Miller,25,CIN,NL,17,16,14,139.0,117,104,12,1,2,.991,2,17,7.51,6.82,C,milleco01
719,Damian Miller,31,ARI,NL,121,111,83,978.0,1054,966,81,7,6,.993,3,4,9.63,8.65,C,milleda02
720,Matt Miller,26,DET,AL,13,0,0,9.2,6,3,3,0,0,1.000,,,5.59,0.46,P,millema01
721,Travis Miller,28,MIN,AL,45,0,0,48.2,5,1,2,2,0,.600,,,0.55,0.07,P,milletr01
722,Wade Miller,24,HOU,NL,32,32,1,212.0,54,16,36,2,3,.963,,,2.21,1.63,P,millewa04
723,Alan Mills,34,BAL,AL,15,0,0,14.0,0,0,0,0,0,,,,0.00,0.00,P,millsal01
724,Kevin Millwood,26,ATL,NL,21,21,0,121.0,22,10,12,0,1,1.000,,,1.64,1.05,P,millwke01
725,Eric Milton,25,MIN,AL,35,34,2,220.2,20,7,13,0,1,1.000,,,0.82,0.57,P,miltoer01
726,Damon Minor,27,SFG,NL,11,11,7,89.2,91,86,4,1,4,.989,-1,-12,9.03,8.18,1B,minorda01
727,Ryan Minor,27,MON,NL,27,17,14,170.1,37,15,20,2,0,.946,-4,-30,1.85,1.30,3B-OF-1B,minorry01
728,Doug Mirabelli,30,TOT,AL,75,59,54,540.1,465,413,49,3,12,.994,4,9,7.70,6.16,C,mirabdo01
729,Dave Mlicki,33,TOT,ZZ,34,29,0,167.2,27,7,20,0,3,1.000,,,1.45,0.79,P,mlickda01
730,Brian Moehler,29,DET,AL,1,1,0,8.0,2,0,2,0,0,1.000,,,2.25,2.00,P,moehlbr01
731,Chad Moeller,26,ARI,NL,25,13,10,140.2,118,111,7,0,0,1.000,0,0,7.55,4.72,C,moellch01
732,Mike Mohler,32,ARI,NL,13,0,0,13.2,2,0,2,0,0,1.000,,,1.32,0.15,P,mohlemi01
733,Dustan Mohr,25,MIN,AL,19,16,11,141.0,45,45,0,0,0,1.000,3,27,2.87,2.37,OF,mohrdu01
734,Bengie Molina,26,ANA,AL,94,89,81,781.2,568,527,36,5,4,.991,3,5,6.48,5.99,C,molinbe01
735,José Molina,26,ANA,AL,15,12,6,103.0,84,78,6,0,1,1.000,2,23,7.34,5.60,C,molinjo01
736,Raul Mondesí,30,TOR,AL,149,149,138,1318.2,289,263,18,8,2,.972,-4,-4,1.92,1.89,OF,mondera01
737,Craig Monroe,24,TEX,AL,24,15,10,135.0,45,42,3,0,1,1.000,3,28,3.00,1.88,OF,monrocr01
738,Trey Moore,28,ATL,NL,2,0,0,4.0,0,0,0,0,0,,,,0.00,0.00,P,mooretr01
739,Melvin Mora,29,BAL,AL,123,119,105,1048.0,428,287,130,11,22,.974,5,5,3.58,3.16,OF-SS-2B,morame01
740,Mike Mordecai,33,MON,NL,78,57,46,536.2,194,74,117,3,17,.985,-8,-18,3.20,2.36,3B-2B-SS-OF-1B-C,mordemi01
741,Juan Moreno,26,TEX,AL,45,0,0,41.1,5,4,0,1,0,.800,,,0.87,0.09,P,morenju02
742,Mike Morgan,41,ARI,NL,31,1,0,38.0,1,0,0,1,0,.000,,,0.00,0.00,P,morgami01
743,Matt Morris,26,STL,NL,34,34,2,216.1,41,8,31,2,0,.951,,,1.62,1.15,P,morrima01
744,Warren Morris,27,PIT,NL,30,24,12,198.0,115,41,70,4,15,.965,1,5,5.05,3.70,2B-3B,morriwa02
745,Damian Moss,24,ATL,NL,5,1,0,9.0,2,0,1,1,0,.500,,,1.00,0.20,P,mossda01
746,Guillermo Mota,27,MON,NL,53,0,0,49.2,12,1,10,1,3,.917,,,1.99,0.21,P,motagu01
747,Chad Mottola,29,FLA,NL,5,2,0,24.0,9,8,1,0,0,1.000,0,-10,3.38,1.80,OF,mottoch01
748,James Mouton,32,MIL,NL,53,27,22,286.2,86,81,2,3,1,.965,-1,-5,2.61,1.57,OF,moutoja01
749,Lyle Mouton,32,FLA,NL,11,2,1,34.1,4,4,0,0,0,1.000,-1,-45,1.05,0.36,OF,moutoly01
750,Jamie Moyer,38,SEA,AL,33,33,1,209.2,44,17,27,0,0,1.000,,,1.89,1.33,P,moyerja01
751,Bill Mueller,30,CHC,NL,65,56,51,496.2,138,33,97,8,6,.942,0,0,2.36,2.00,3B-2B,muellbi02
752,Mark Mulder,23,OAK,AL,34,34,6,229.1,54,12,40,2,2,.963,,,2.04,1.53,P,muldema01
753,Terry Mulholland,38,TOT,NL,41,4,0,65.2,16,2,14,0,1,1.000,,,2.19,0.39,P,mulhote01
754,Scott Mullen,26,KCR,AL,17,0,0,10.0,2,1,1,0,1,1.000,,,1.80,0.12,P,mullesc01
755,Bobby Munoz,33,MON,NL,15,7,0,42.0,13,3,9,1,3,.923,,,2.57,0.80,P,munozbo01
756,Eric Munson,23,DET,AL,17,17,15,146.0,157,142,14,1,14,.994,-2,-12,9.62,9.18,1B,munsoer01
757,Calvin Murray,29,SFG,NL,104,73,67,710.0,241,232,4,5,1,.979,10,17,2.99,2.27,OF,murraca01
758,Heath Murray,28,DET,AL,40,4,0,63.1,13,4,9,0,2,1.000,,,1.85,0.33,P,murrahe01
759,Mike Mussina,32,NYY,AL,34,34,4,228.2,44,18,25,1,4,.977,,,1.69,1.26,P,mussimi01
760,Greg Myers,35,TOT,AL,36,31,26,282.2,212,193,19,0,2,1.000,2,8,6.75,5.89,C,myersgr01
761,Mike Myers,32,COL,NL,73,0,0,40.0,14,2,12,0,1,1.000,,,3.15,0.19,P,myersmi01
762,Rodney Myers,32,SDP,NL,37,0,0,47.1,13,4,7,2,0,.846,,,2.09,0.30,P,myersro01
763,Aaron Myette,23,TEX,AL,19,15,0,80.2,13,5,7,1,0,.923,,,1.34,0.63,P,myettaa01
764,Charles Nagy,34,CLE,AL,15,13,0,70.1,22,9,12,1,1,.955,,,2.69,1.40,P,nagych01
765,Denny Neagle,32,COL,NL,30,30,0,170.2,27,9,17,1,1,.963,,,1.37,0.87,P,neaglde01
766,Blaine Neal,23,FLA,NL,4,0,0,5.1,0,0,0,0,0,,,,0.00,0.00,P,nealbl01
767,Jeff Nelson,34,SEA,AL,69,0,0,65.1,10,2,6,2,1,.800,,,1.10,0.12,P,nelsoje01
768,Joe Nelson,26,ATL,NL,2,0,0,2.0,0,0,0,0,0,,,,0.00,0.00,P,nelsojo01
769,Robb Nen,31,SFG,NL,79,0,0,77.2,8,5,3,0,0,1.000,,,0.93,0.10,P,nenro01
770,Nick Neugebauer,20,MIL,NL,2,2,0,6.0,0,0,0,0,0,,,,0.00,0.00,P,neugeni01
771,Phil Nevin,30,SDP,NL,145,144,123,1228.2,388,96,265,27,26,.930,-8,-8,2.64,2.49,3B,nevinph01
772,David Newhan,27,PHI,NL,1,1,0,7.0,2,2,0,0,0,1.000,0,-34,2.57,2.00,2B,newhada01
773,Chris Nichting,35,TOT,NL,43,0,0,42.1,12,3,9,0,0,1.000,,,2.55,0.28,P,nichtch01
774,Doug Nickle,26,PHI,NL,2,0,0,2.0,0,0,0,0,0,,,,0.00,0.00,P,nickldo01
775,Jose Nieves,26,ANA,AL,22,13,10,125.0,80,33,46,1,13,.988,1,8,5.69,3.29,2B-SS-3B-1B,nievejo01
776,C.J. Nitkowski,28,TOT,ZZ,61,0,0,51.0,10,2,8,0,0,1.000,,,1.76,0.16,P,nitkoc.01
777,Trot Nixon,27,BOS,AL,145,137,127,1248.1,295,280,7,8,4,.973,-8,-7,2.07,1.98,OF,nixontr01
778,Hideo Nomo,32,BOS,AL,33,33,2,198.0,36,17,18,1,2,.972,,,1.59,1.06,P,nomohi01
779,Greg Norton,28,COL,NL,58,39,24,343.2,125,90,31,4,8,.968,-5,-18,3.17,1.95,3B-OF-1B,nortogr01
780,Abraham Nunez,25,PIT,NL,92,64,57,613.2,382,144,234,4,51,.990,5,10,5.54,3.86,SS-2B-OF-3B,nunezab01
781,Jose Nunez,22,TOT,NL,62,0,0,59.0,8,0,6,2,0,.750,,,0.92,0.10,P,nunezjo02
782,Vladimir Núñez,26,FLA,NL,52,3,0,92.0,18,7,11,0,1,1.000,,,1.76,0.35,P,nunezvl01
783,Troy O'Leary,31,BOS,AL,89,83,73,750.2,167,163,3,1,0,.994,-5,-8,1.99,1.87,OF,o'leatr01
784,Paul O'Neill,38,NYY,AL,130,127,104,1094.1,215,210,1,4,0,.981,-15,-17,1.74,1.62,OF,o'neipa01
785,Alex Ochoa,29,TOT,NL,137,131,112,1162.1,281,266,12,3,5,.989,7,7,2.15,2.03,OF,ochoaal01
786,Jose Offerman,32,BOS,AL,126,126,112,1122.2,760,458,288,14,70,.982,3,3,5.98,5.57,2B-1B,offerjo01
787,Tomo Ohka,25,TOT,ZZ,22,21,0,107.0,24,12,11,1,2,.958,,,1.93,1.05,P,ohkato01
788,Will Ohman,23,CHC,NL,11,0,0,11.2,1,1,0,0,0,1.000,,,0.77,0.09,P,ohmanwi01
789,Augie Ojeda,26,CHC,NL,73,32,23,371.2,159,50,103,6,17,.962,1,4,3.70,2.01,SS-3B-2B,ojedaau01
790,John Olerud,32,SEA,AL,158,149,142,1347.2,1341,1211,121,9,116,.993,7,7,8.90,8.43,1B,olerujo01
791,Omar Olivares,33,PIT,NL,45,12,1,110.0,23,4,19,0,1,1.000,,,1.88,0.51,P,olivaom01
792,Darren Oliver,30,TEX,AL,28,28,1,154.0,33,7,26,0,1,1.000,,,1.93,1.18,P,oliveda02
793,Joe Oliver,35,TOT,AL,17,15,12,140.1,141,134,5,2,0,.986,-3,-26,8.91,8.18,C,olivejo01
794,Kevin Olsen,24,FLA,NL,4,2,0,15.0,5,3,2,0,1,1.000,,,3.00,1.25,P,olsenke01
795,Gregg Olson,34,LAD,NL,28,0,0,24.2,4,0,3,1,0,.750,,,1.09,0.11,P,olsongr01
796,Luis Ordaz,25,KCR,AL,27,16,10,154.2,96,27,66,3,17,.969,4,28,5.41,3.32,2B-SS-3B,ordazlu01
797,Magglio Ordonez,27,CHW,AL,155,151,144,1329.1,302,286,11,5,0,.983,-13,-12,2.01,1.92,OF,ordonma01
798,Rey Ordóñez,30,NYM,NL,148,140,119,1226.1,608,213,383,12,79,.980,4,4,4.37,4.03,SS,ordonre01
799,Eddie Oropesa,29,PHI,NL,30,0,0,19.0,2,0,2,0,0,1.000,,,0.95,0.07,P,oropeed01
800,Jesse Orosco,44,LAD,NL,35,0,0,16.0,2,1,1,0,0,1.000,,,1.13,0.06,P,oroscje01
801,David Ortiz,25,MIN,AL,8,7,5,55.0,62,60,2,0,2,1.000,0,7,10.15,7.75,1B,ortizda01
802,Héctor Ortiz,31,KCR,AL,55,46,40,410.0,311,280,28,3,1,.990,2,6,6.76,5.60,C,ortizhe01
803,Jose Ortiz,24,TOT,ZZ,61,58,53,509.0,272,102,160,10,37,.963,1,3,4.63,4.30,2B,ortizjo04
804,Ramon Ortiz,28,ANA,AL,32,32,2,208.2,44,18,20,6,1,.864,,,1.64,1.19,P,ortizra02
805,Russ Ortiz,27,SFG,NL,33,33,1,218.2,47,12,34,1,4,.979,,,1.89,1.39,P,ortizru01
806,Keith Osik,32,PIT,NL,49,32,23,296.1,231,213,17,1,4,.996,-1,-4,6.99,4.60,C-1B-3B-2B-OF,osikke01
807,Jimmy Osting,24,SDP,NL,3,0,0,2.0,0,0,0,0,0,,,,0.00,0.00,P,ostinji01
808,Antonio Osuna,28,CHW,AL,4,0,0,4.1,0,0,0,0,0,,,,0.00,0.00,P,osunaan01
809,Roy Oswalt,23,HOU,NL,28,20,3,141.2,35,19,15,1,1,.971,,,2.16,1.21,P,oswalro01
810,Eric Owens,30,FLA,NL,106,91,80,841.1,189,180,6,3,1,.984,-1,-1,1.99,1.75,OF,owenser01
811,Vicente Padilla,23,PHI,NL,23,0,0,34.0,6,4,2,0,1,1.000,,,1.59,0.26,P,padilvi01
812,Lance Painter,33,TOT,ZZ,23,0,0,29.0,11,5,6,0,2,1.000,,,3.41,0.48,P,paintla01
813,Orlando Palmeiro,32,ANA,AL,59,36,32,363.1,90,87,2,1,1,.989,0,-1,2.20,1.51,OF,palmeor01
814,Rafael Palmeiro,36,TEX,AL,113,113,108,996.1,997,906,83,8,112,.992,-3,-4,8.93,8.75,1B,palmera01
815,Jose Paniagua,27,SEA,AL,60,0,0,66.0,6,2,3,1,1,.833,,,0.68,0.08,P,paniajo01
816,Craig Paquette,32,STL,NL,104,79,50,727.1,275,218,52,5,23,.982,-1,-2,3.34,2.33,OF-3B-1B-2B,paquecr01
817,Chan Ho Park,28,LAD,NL,36,35,2,234.0,54,12,40,2,2,.963,,,2.00,1.44,P,parkch01
818,Christian Parker,25,NYY,AL,1,1,0,3.0,2,0,2,0,0,1.000,,,6.00,2.00,P,parkech01
819,Chad Paronto,25,BAL,AL,24,0,0,27.0,8,2,6,0,0,1.000,,,2.67,0.33,P,paronch01
820,Jim Parque,26,CHW,AL,5,5,1,28.0,10,2,8,0,0,1.000,,,3.21,2.00,P,parquji01
821,Steve Parris,33,TOR,AL,19,19,1,105.2,15,4,11,0,0,1.000,,,1.28,0.79,P,parrist01
822,John Parrish,23,BAL,AL,16,1,0,22.0,4,0,3,1,0,.750,,,1.23,0.19,P,parrijo01
823,Corey Patterson,21,CHC,NL,54,26,21,286.1,84,82,0,2,0,.976,1,4,2.58,1.52,OF,patteco01
824,Danny Patterson,30,DET,AL,60,0,0,64.2,15,5,10,0,0,1.000,,,2.09,0.25,P,patteda04
825,Jarrod Patterson,27,DET,AL,13,12,10,103.0,26,9,15,2,0,.923,-3,-29,2.10,1.85,3B,patteja01
826,Josh Paul,26,CHW,AL,56,43,34,392.0,296,266,24,6,3,.980,-7,-21,6.66,5.18,C,pauljo01
827,Carl Pavano,25,MON,NL,8,8,0,42.2,4,1,3,0,0,1.000,,,0.84,0.50,P,pavanca01
828,Jay Payton,28,NYM,NL,103,90,85,825.2,247,237,6,4,1,.984,1,1,2.65,2.36,OF,paytoja01
829,Angel Pena,26,LAD,NL,15,13,12,119.0,136,125,11,0,0,1.000,1,10,10.29,9.07,C,penaan01
830,Carlos Pena,23,TEX,AL,16,16,15,142.0,155,138,15,2,13,.987,-2,-14,9.70,9.56,1B,penaca01
831,Elvis Pena,24,MIL,NL,11,8,8,81.0,51,14,36,1,7,.980,1,9,5.56,4.55,2B,penael01
832,Brad Penny,23,FLA,NL,31,31,1,205.0,37,10,27,0,1,1.000,,,1.62,1.19,P,pennybr01
833,Troy Percival,31,ANA,AL,57,0,0,57.2,4,3,1,0,0,1.000,,,0.62,0.07,P,percitr01
834,Eddie Pérez,33,ATL,NL,5,2,0,21.0,11,10,1,0,0,1.000,0,0,4.71,2.20,C,perezed02
835,Neifi Perez,28,TOT,MLB,136,136,128,1191.1,673,250,408,15,103,.978,13,13,4.97,4.80,SS-2B,perezne01
836,Odalis Perez,23,ATL,NL,24,16,0,95.1,16,5,11,0,0,1.000,,,1.51,0.67,P,perezod01
837,Robert Perez,32,TOT,ZZ,6,4,3,37.1,10,10,0,0,0,1.000,-1,-26,2.41,1.67,OF,perezro01
838,Santiago Perez,25,SDP,NL,34,16,11,190.1,64,47,13,4,1,.938,0,0,2.84,1.67,OF-SS-2B,perezsa01
839,Timo Perez,26,NYM,NL,73,54,42,514.1,133,128,5,0,1,1.000,5,12,2.33,1.82,OF,perezti01
840,Tomas Perez,27,PHI,NL,46,26,22,265.0,145,57,87,1,17,.993,7,30,4.89,3.06,2B-3B-SS-OF,perezto03
841,Matt Perisho,26,DET,AL,30,4,0,39.1,6,1,5,0,0,1.000,,,1.37,0.20,P,perisma01
842,Herbert Perry,31,CHW,AL,73,68,53,596.2,230,105,115,10,13,.957,-2,-3,3.32,2.75,3B-1B,perryhe01
843,Robert Person,31,PHI,NL,33,33,3,208.1,24,5,19,0,1,1.000,,,1.04,0.73,P,persoro01
844,Chris Peters,29,MON,NL,13,6,0,31.0,6,0,6,0,0,1.000,,,1.74,0.46,P,peterch01
845,Kyle Peterson,25,MIL,NL,3,2,0,14.2,3,1,2,0,0,1.000,,,1.84,1.00,P,peterky01
846,Mark Petkovsek,35,TEX,AL,55,0,0,76.2,14,5,9,0,0,1.000,,,1.64,0.25,P,petkoma01
847,Ben Petrick,24,COL,NL,78,70,63,610.2,496,459,29,8,9,.984,-6,-12,7.19,6.18,C-1B,petribe01
848,Andy Pettitte,29,NYY,AL,31,31,2,200.2,49,9,40,0,2,1.000,,,2.20,1.58,P,pettian01
849,Adam Pettyjohn,24,DET,AL,16,9,0,65.0,11,3,8,0,1,1.000,,,1.52,0.69,P,pettyad01
850,Josh Phelps,23,TOR,AL,7,4,1,37.0,30,28,2,0,0,1.000,1,32,7.30,4.29,C,phelpjo01
851,Travis Phelps,23,TBD,AL,49,0,0,62.0,17,5,11,1,1,.941,,,2.32,0.33,P,phelptr01
852,Jason Phillips,24,NYM,NL,5,0,0,15.0,15,15,0,0,0,1.000,0,0,9.00,3.00,C,phillja04
853,Adam Piatt,25,OAK,AL,32,26,18,234.1,53,48,3,2,0,.962,-1,-7,1.96,1.59,OF,piattad01
854,Mike Piazza,32,NYM,NL,130,127,102,1085.1,986,919,58,9,5,.991,-11,-12,8.10,7.46,C,piazzmi01
855,Hipolito Pichardo,31,BOS,AL,30,0,0,34.2,13,3,10,0,1,1.000,,,3.38,0.43,P,pichahi01
856,Calvin Pickering,24,BOS,AL,12,12,10,103.0,96,90,6,0,8,1.000,0,2,8.39,8.00,1B,pickeca01
857,Juan Pierre,23,COL,NL,154,140,134,1257.2,373,362,3,8,1,.979,4,4,2.61,2.37,OF,pierrju01
858,Chris Piersoll,23,CIN,NL,11,0,0,11.1,1,1,0,0,0,1.000,,,0.79,0.09,P,piersch01
859,A.J. Pierzynski,24,MIN,AL,110,102,95,901.2,665,611,44,10,7,.985,1,1,6.54,5.95,C,pierza.01
860,Luis Pineda,26,DET,AL,16,0,0,18.1,2,0,2,0,0,1.000,,,0.98,0.13,P,pinedlu01
861,Joel Pineiro,22,SEA,AL,17,11,0,75.1,8,4,4,0,0,1.000,,,0.96,0.47,P,pineijo01
862,Dan Plesac,39,TOR,AL,62,0,0,45.1,4,0,4,0,0,1.000,,,0.79,0.06,P,plesada01
863,Scott Podsednik,25,SEA,AL,5,1,1,18.0,3,3,0,0,0,1.000,0,7,1.50,0.60,OF,podsesc01
864,Placido Polanco,25,STL,NL,138,132,108,1184.0,481,133,344,4,42,.992,23,24,3.63,2.98,3B-SS-2B,polanpl01
865,Cliff Politte,27,PHI,NL,23,0,0,26.0,10,4,4,2,0,.800,,,2.77,0.35,P,politcl01
866,Sidney Ponson,24,BAL,AL,23,23,3,138.1,33,14,19,0,2,1.000,,,2.15,1.43,P,ponsosi01
867,Bo Porter,28,TEX,AL,40,22,16,221.2,64,61,1,2,0,.969,-3,-17,2.52,1.55,OF,portebo03
868,Jorge Posada,30,NYY,AL,131,127,114,1120.2,1066,1003,52,11,12,.990,-4,-4,8.47,7.93,C-1B,posadjo01
869,Lou Pote,29,ANA,AL,44,1,0,86.2,29,11,16,2,2,.931,,,2.80,0.61,P,potelo01
870,Brian Powell,27,HOU,NL,1,1,0,3.0,0,0,0,0,0,,,,0.00,0.00,P,powelbr01
871,Dante Powell,27,SFG,NL,9,1,1,20.1,8,8,0,0,0,1.000,1,59,3.54,0.89,OF,powelda01
872,Jay Powell,29,TOT,NL,74,0,0,75.0,19,10,8,1,2,.947,,,2.16,0.24,P,powelja04
873,Todd Pratt,34,TOT,NL,66,49,41,463.0,364,348,12,4,1,.989,-5,-13,7.00,5.45,C-1B,prattto02
874,Curtis Pride,32,MON,NL,23,13,10,139.2,33,32,1,0,0,1.000,1,9,2.13,1.43,OF,pridecu01
