Rk,Name,Age,Tm,Lg,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,RF/9,RF/G,Pos Summary,Name-additional
653,Matt Mantei,26,ARI,NL,47,0,0,45.1,7,4,2,1,1,.857,,,1.19,0.13,P,mantema01
654,Jeff Manto,35,COL,NL,2,0,0,2.0,2,1,1,0,1,1.000,0,120,9.00,1.00,3B-1B,mantoje01
655,Josias Manzanillo,32,PIT,NL,43,0,0,58.2,7,2,5,0,0,1.000,,,1.07,0.16,P,manzajo01
656,Jason Marquis,21,ATL,NL,15,0,0,23.1,5,1,4,0,0,1.000,,,1.93,0.33,P,marquja01
657,Eli Marrero,26,STL,NL,44,26,23,250.0,226,212,14,0,3,1.000,3,12,8.14,5.02,C-1B,marreel01
658,Al Martin,32,TOT,ZZ,124,117,83,988.0,221,204,7,10,0,.955,-11,-13,1.92,1.70,OF,martial03
659,Tom Martin,30,CLE,AL,31,0,0,33.1,9,5,3,1,0,.889,,,2.16,0.26,P,martito02
660,Dave Martinez,35,TOT,ZZ,128,115,97,1026.1,340,317,20,3,7,.991,9,10,2.96,2.53,OF-1B,martida01
661,Edgar Martinez,37,SEA,AL,2,2,0,14.0,13,12,1,0,3,1.000,0,0,8.36,6.50,1B,martied01
662,Felix Martinez,26,TBD,AL,106,103,82,887.2,573,191,368,14,80,.976,17,23,5.67,5.27,SS,martife01
663,Pedro Martinez,28,BOS,AL,29,29,7,217.0,42,14,28,0,2,1.000,,,1.74,1.45,P,martipe02
664,Ramon Martinez,32,BOS,AL,27,27,0,127.2,23,16,7,0,0,1.000,,,1.62,0.85,P,martira02
665,Ramon Martinez,27,SFG,NL,76,38,32,408.2,197,88,108,1,32,.995,-1,-4,4.32,2.45,SS-2B-3B-1B,martira03
666,Sandy Martinez,29,FLA,NL,9,5,3,49.0,45,43,2,0,0,1.000,0,0,8.27,5.00,C,martisa01
667,Tino Martinez,32,NYY,AL,154,149,133,1290.2,1249,1154,88,7,110,.994,1,1,8.66,8.06,1B,martiti02
668,Willie Martinez,22,CLE,AL,1,0,0,3.0,2,0,2,0,0,1.000,,,6.00,2.00,P,martiwi01
669,Onan Masaoka,22,LAD,NL,29,0,0,27.0,3,1,2,0,0,1.000,,,1.00,0.10,P,masaoon01
670,Ruben Mateo,22,TEX,AL,52,52,50,457.0,147,140,4,3,0,.980,1,3,2.84,2.77,OF,mateoru01
671,Mike Matheny,29,STL,NL,127,117,102,1043.2,896,815,76,5,7,.994,19,22,7.68,6.75,C-1B,mathemi01
672,T.J. Mathews,30,OAK,AL,50,0,0,59.2,13,2,11,0,1,1.000,,,1.96,0.26,P,mathet.01
673,Luis Matos,21,BAL,AL,69,55,51,503.2,173,168,3,2,0,.988,9,21,3.06,2.48,OF,matoslu01
674,Gary Matthews,25,CHC,NL,61,30,17,317.2,89,84,3,2,1,.978,7,25,2.46,1.43,OF,matthga02
675,Mike Matthews,26,STL,NL,14,0,0,9.1,1,0,1,0,0,1.000,,,0.96,0.07,P,matthmi01
676,Dave Maurer,25,SDP,NL,14,0,0,14.2,2,2,0,0,0,1.000,,,1.23,0.14,P,maureda01
677,Jason Maxwell,28,MIN,AL,52,30,21,290.0,138,37,95,6,18,.957,2,8,4.10,2.36,2B-3B-SS-OF,maxweja01
678,Brent Mayne,32,COL,NL,106,93,81,810.2,624,582,36,6,2,.990,-1,-1,6.86,5.83,C-P,maynebr01
679,Joe Mays,24,MIN,AL,31,28,2,160.1,35,9,24,2,2,.943,,,1.85,1.06,P,maysjo01
680,Dave McCarty,30,KCR,AL,73,54,51,521.0,548,482,61,5,63,.991,12,26,9.38,7.34,1B-OF,mccarda01
681,Quinton McCracken,29,TBD,AL,11,7,6,69.0,19,19,0,0,0,1.000,1,14,2.48,1.73,OF,mccraqu01
682,Allen McDill,28,DET,AL,13,0,0,10.0,1,0,1,0,0,1.000,,,0.90,0.08,P,mcdilal01
683,Jason McDonald,28,TEX,AL,32,27,17,248.1,82,75,6,1,2,.988,6,30,2.94,2.53,OF,mcdonja02
684,John McDonald,25,CLE,AL,9,0,0,23.0,12,4,8,0,1,1.000,1,47,4.70,1.33,SS-2B,mcdonjo03
685,Keith McDonald,27,STL,NL,4,1,1,12.0,14,13,1,0,0,1.000,-1,-100,10.50,3.50,C,mcdonke01
686,Chuck McElroy,32,BAL,AL,43,2,0,63.1,10,3,6,1,1,.900,,,1.28,0.21,P,mcelrch01
687,Joe McEwing,27,NYM,NL,80,31,13,375.0,117,67,45,5,5,.957,3,8,2.69,1.23,OF-3B-2B-SS,mcewijo01
688,Kevin McGlinchy,23,ATL,NL,10,0,0,8.1,2,0,2,0,0,1.000,,,2.16,0.20,P,mcglike01
689,Fred McGriff,36,TBD,AL,144,144,133,1255.1,1392,1300,82,10,137,.993,-17,-17,9.91,9.60,1B,mcgrifr01
690,Ryan McGuire,28,NYM,NL,1,1,0,6.0,3,3,0,0,0,1.000,1,100,4.50,3.00,OF,mcguiry01
691,Mark McGwire,36,STL,NL,70,70,57,587.0,559,535,23,1,49,.998,2,4,8.56,7.97,1B,mcgwima01
692,Tony McKnight,23,HOU,NL,6,6,1,35.0,7,1,6,0,1,1.000,,,1.80,1.17,P,mcknito01
693,Mark McLemore,35,SEA,AL,137,132,121,1173.0,640,286,346,8,87,.988,5,6,4.85,4.42,2B-OF,mclemma01
694,Greg McMichael,33,ATL,NL,15,0,0,16.1,3,1,2,0,0,1.000,,,1.65,0.20,P,mcmicgr01
695,Billy McMillon,28,DET,AL,15,9,4,85.0,28,27,0,1,0,.964,3,35,2.86,1.80,OF,mcmilbi01
696,Rusty Meacham,32,HOU,NL,5,0,0,4.2,1,1,0,0,1,1.000,,,1.93,0.20,P,meachru01
697,Brian Meadows,24,TOT,ZZ,33,32,2,196.1,41,15,25,1,2,.976,,,1.83,1.21,P,meadobr01
698,Pat Meares,31,PIT,NL,126,125,109,1075.0,612,191,401,20,99,.967,-3,-4,4.96,4.70,SS,mearepa01
699,Gil Meche,21,SEA,AL,15,15,1,85.2,14,7,7,0,0,1.000,,,1.47,0.93,P,mechegi01
700,Jim Mecir,30,TOT,AL,63,0,0,85.0,10,3,7,0,1,1.000,,,1.06,0.16,P,mecirji01
701,Adam Melhuse,28,COL,NL,5,1,0,17.0,13,11,2,0,1,1.000,0,0,6.88,2.60,1B-OF-C,melhuad01
702,Juan Melo,23,SFG,NL,6,1,1,23.0,7,3,4,0,0,1.000,0,16,2.74,1.17,2B,meloju01
703,Mitch Meluskey,26,HOU,NL,103,88,78,780.0,667,623,31,13,6,.981,-6,-8,7.55,6.29,C-3B,melusmi01
704,Carlos Mendoza,25,COL,NL,3,0,0,6.0,1,0,0,1,0,.000,-1,-260,0.00,0.00,OF,mendoca01
705,Ramiro Mendoza,28,NYY,AL,14,9,1,65.2,10,2,8,0,0,1.000,,,1.37,0.71,P,mendora01
706,Frank Menechino,29,OAK,AL,59,36,28,357.2,235,90,139,6,31,.974,-3,-10,5.76,3.75,2B-SS-3B-P,menecfr01
707,Hector Mercado,26,CIN,NL,12,0,0,14.0,1,0,1,0,0,1.000,,,0.64,0.08,P,mercahe01
708,Jose Mercedes,29,BAL,AL,36,20,1,145.2,18,2,16,0,0,1.000,,,1.11,0.50,P,mercejo02
709,Kent Mercker,32,ANA,AL,21,7,0,48.1,7,1,5,1,1,.857,,,1.12,0.29,P,merckke01
710,Lou Merloni,29,BOS,AL,40,35,26,299.2,97,26,64,7,3,.928,-2,-6,2.70,2.25,3B,merlolo01
711,Jose Mesa,34,SEA,AL,66,0,0,80.2,15,7,8,0,0,1.000,,,1.67,0.23,P,mesajo01
712,Mike Metcalfe,27,LAD,NL,4,3,1,25.0,6,5,1,0,0,1.000,0,-5,2.16,1.20,OF-2B,metcami01
713,Chad Meyers,24,CHC,NL,15,9,4,77.0,32,11,19,2,5,.938,1,14,3.51,1.88,2B-3B,meyerch02
714,Dan Miceli,29,FLA,NL,45,0,0,48.2,7,6,1,0,0,1.000,,,1.29,0.16,P,micelda01
715,Doug Mientkiewicz,26,MIN,AL,3,3,3,26.2,22,22,0,0,3,1.000,-1,-63,7.43,7.33,1B,mientdo01
716,Matt Mieske,32,TOT,NL,19,9,3,85.1,17,16,0,1,0,.941,-3,-41,1.69,0.84,OF,mieskma01
717,Kevin Millar,28,FLA,NL,62,56,21,431.0,326,269,52,5,19,.985,3,9,6.70,4.94,1B-OF-3B,millake01
718,Damian Miller,30,ARI,NL,99,91,84,808.2,737,683,47,7,4,.991,9,13,8.12,7.37,C-1B,milleda02
719,Travis Miller,27,MIN,AL,67,0,0,67.0,8,2,6,0,0,1.000,,,1.07,0.12,P,milletr01
720,Trever Miller,27,TOT,NL,16,0,0,16.1,4,3,1,0,1,1.000,,,2.20,0.25,P,milletr02
721,Wade Miller,23,HOU,NL,16,16,2,105.0,20,9,11,0,4,1.000,,,1.71,1.25,P,millewa04
722,Alan Mills,33,TOT,ZZ,41,0,0,49.1,11,6,4,1,0,.909,,,1.82,0.24,P,millsal01
723,Kevin Millwood,25,ATL,NL,36,35,0,212.2,23,4,19,0,1,1.000,,,0.97,0.64,P,millwke01
724,Eric Milton,24,MIN,AL,33,33,0,200.0,23,7,15,1,0,.957,,,0.99,0.67,P,miltoer01
725,Damon Minor,26,SFG,NL,4,1,0,11.0,5,5,0,0,0,1.000,0,0,4.09,1.25,1B,minorda01
726,Ryan Minor,26,BAL,AL,31,23,19,214.1,84,45,35,4,6,.952,-1,-8,3.36,2.58,3B-1B,minorry01
727,Doug Mirabelli,29,SFG,NL,80,71,54,632.0,474,429,38,7,4,.985,4,8,6.65,5.84,C,mirabdo01
728,Dave Mlicki,32,DET,AL,24,21,0,119.1,26,12,14,0,3,1.000,,,1.96,1.08,P,mlickda01
729,Brian Moehler,28,DET,AL,29,29,2,178.0,43,13,30,0,5,1.000,,,2.17,1.48,P,moehlbr01
730,Chad Moeller,25,MIN,AL,48,40,32,343.0,285,266,13,6,0,.979,-3,-10,7.32,5.81,C,moellch01
731,Mike Mohler,31,TOT,ZZ,24,0,0,20.0,1,1,0,0,0,1.000,,,0.45,0.04,P,mohlemi01
732,Bengie Molina,25,ANA,AL,127,123,115,1091.0,751,683,61,7,9,.991,6,7,6.14,5.86,C,molinbe01
733,Gabe Molina,25,TOT,ZZ,11,0,0,15.0,2,1,1,0,0,1.000,,,1.20,0.18,P,molinga01
734,Raul Mondesí,29,TOR,AL,96,95,91,831.2,215,203,5,7,3,.967,9,13,2.25,2.17,OF,mondera01
735,Steve Montgomery,29,SDP,NL,7,0,0,5.2,1,0,1,0,0,1.000,,,1.59,0.14,P,montgst01
736,Trey Moore,27,MON,NL,8,8,0,35.1,5,2,2,1,0,.800,,,1.02,0.50,P,mooretr01
737,Melvin Mora,28,TOT,MLB,130,102,84,938.2,465,169,276,20,50,.957,-3,-3,4.27,3.35,SS-OF-2B-3B,morame01
738,David Moraga,24,TOT,NL,4,0,0,2.2,1,1,0,0,0,1.000,,,3.38,0.25,P,moragda01
739,Willie Morales,27,BAL,AL,3,3,3,26.0,24,22,2,0,1,1.000,1,46,8.31,8.00,C,moralwi01
740,Mickey Morandini,34,TOT,ZZ,120,113,104,1002.2,531,237,288,6,73,.989,-3,-4,4.71,4.38,2B,moranmi01
741,Mike Mordecai,32,MON,NL,77,38,26,392.2,138,42,88,8,16,.942,-3,-10,2.98,1.63,3B-SS-2B-1B,mordemi01
742,Mike Morgan,40,ARI,NL,60,4,0,101.2,18,5,13,0,1,1.000,,,1.59,0.30,P,morgami01
743,Hal Morris,35,TOT,ZZ,55,34,27,337.1,352,314,35,3,33,.991,0,-1,9.31,6.23,1B-OF,morriha02
744,Jim Morris,36,TBD,AL,16,0,0,10.1,0,0,0,0,0,,,,0.00,0.00,P,morrija03
745,Matt Morris,25,STL,NL,31,0,0,53.0,6,3,3,0,1,1.000,,,1.02,0.19,P,morrima01
746,Warren Morris,26,PIT,NL,134,130,120,1166.2,720,291,414,15,92,.979,0,0,5.44,5.26,2B,morriwa02
747,Danny Mota,24,MIN,AL,4,0,0,5.1,0,0,0,0,0,,,,0.00,0.00,P,motada01
748,Guillermo Mota,26,MON,NL,29,0,0,30.0,4,1,3,0,1,1.000,,,1.20,0.14,P,motagu01
749,Chad Mottola,28,TOR,AL,3,2,2,21.0,5,5,0,0,0,1.000,0,-11,2.14,1.67,OF,mottoch01
750,James Mouton,31,MIL,NL,45,33,28,321.0,88,84,3,1,0,.989,0,1,2.44,1.93,OF,moutoja01
751,Lyle Mouton,31,MIL,NL,27,19,14,180.0,46,41,4,1,1,.978,-1,-4,2.25,1.67,OF,moutoly01
752,Jamie Moyer,37,SEA,AL,26,26,0,154.0,39,11,27,1,1,.974,,,2.22,1.46,P,moyerja01
753,Bill Mueller,29,SFG,NL,146,129,115,1160.1,353,100,244,9,24,.975,1,1,2.67,2.34,3B-2B,muellbi02
754,Mark Mulder,22,OAK,AL,27,27,0,154.0,32,7,22,3,1,.906,,,1.69,1.07,P,muldema01
755,Terry Mulholland,37,ATL,NL,54,20,1,156.2,27,6,18,3,1,.889,,,1.38,0.44,P,mulhote01
756,Scott Mullen,25,KCR,AL,11,0,0,10.1,1,0,1,0,0,1.000,,,0.87,0.09,P,mullesc01
757,Mike Munoz,34,TEX,AL,7,0,0,4.0,0,0,0,0,0,,,,0.00,0.00,P,munozmi01
758,Peter Munro,25,TOR,AL,9,3,0,25.2,5,2,3,0,2,1.000,,,1.75,0.56,P,munrope01
759,Eric Munson,22,DET,AL,3,1,0,12.0,17,16,0,1,2,.941,0,-20,12.00,5.33,1B,munsoer01
760,Calvin Murray,28,SFG,NL,106,41,34,470.1,148,143,2,3,1,.980,-3,-7,2.77,1.37,OF,murraca01
761,Dan Murray,26,KCR,AL,10,0,0,19.1,8,4,4,0,0,1.000,,,3.72,0.80,P,murrada02
762,Mike Mussina,31,BAL,AL,34,34,6,237.2,44,17,26,1,1,.977,,,1.63,1.26,P,mussimi01
763,Greg Myers,34,BAL,AL,28,27,22,230.0,180,166,14,0,1,1.000,0,0,7.04,6.43,C,myersgr01
764,Mike Myers,31,COL,NL,77,0,0,45.1,10,3,7,0,3,1.000,,,1.99,0.13,P,myersmi01
765,Rodney Myers,31,SDP,NL,3,0,0,2.0,0,0,0,0,0,,,,0.00,0.00,P,myersro01
766,Aaron Myette,22,CHW,AL,2,0,0,2.2,0,0,0,0,0,,,,0.00,0.00,P,myettaa01
767,Charles Nagy,33,CLE,AL,11,11,0,57.0,25,12,13,0,0,1.000,,,3.95,2.27,P,nagych01
768,Joe Nathan,25,SFG,NL,20,15,0,93.1,19,8,11,0,0,1.000,,,1.83,0.95,P,nathajo01
769,Joey Nation,21,CHC,NL,2,2,0,11.2,3,0,3,0,0,1.000,,,2.31,1.50,P,natiojo01
770,Jaime Navarro,33,TOT,ZZ,12,7,0,33.1,1,1,0,0,0,1.000,,,0.27,0.08,P,navarja01
771,Denny Neagle,31,TOT,ZZ,34,33,1,209.0,35,10,23,2,2,.943,,,1.42,0.97,P,neaglde01
772,Jeff Nelson,33,NYY,AL,73,0,0,69.2,11,0,10,1,1,.909,,,1.29,0.14,P,nelsoje01
773,Robb Nen,30,SFG,NL,68,0,0,66.0,10,2,6,2,0,.800,,,1.09,0.12,P,nenro01
774,Phil Nevin,29,SDP,NL,142,141,120,1212.2,364,96,242,26,22,.929,-1,-1,2.51,2.38,3B,nevinph01
775,David Newhan,26,TOT,NL,15,8,7,86.1,37,18,19,0,5,1.000,3,36,3.86,2.47,OF-2B-3B,newhada01
776,Alan Newman,30,CLE,AL,1,0,0,1.1,0,0,0,0,0,,,,0.00,0.00,P,newmaal02
777,Kevin Nicholson,24,SDP,NL,34,25,21,241.0,130,39,87,4,13,.969,5,22,4.71,3.71,SS-2B,nichode01
778,Chris Nichting,34,CLE,AL,7,0,0,9.0,2,1,1,0,0,1.000,,,2.00,0.29,P,nichtch01
779,Doug Nickle,25,PHI,NL,4,0,0,2.2,2,1,1,0,0,1.000,,,6.75,0.50,P,nickldo01
780,Jose Nieves,25,CHC,NL,65,43,31,416.1,154,46,103,5,16,.968,2,5,3.22,2.13,3B-SS-2B,nievejo01
781,C.J. Nitkowski,27,DET,AL,67,11,0,109.2,29,7,21,1,2,.966,,,2.30,0.42,P,nitkoc.01
782,Trot Nixon,26,BOS,AL,118,108,95,954.0,226,216,8,2,4,.991,7,9,2.11,1.90,OF,nixontr01
783,Hideo Nomo,31,DET,AL,32,31,1,190.0,29,12,16,1,1,.966,,,1.33,0.88,P,nomohi01
784,Greg Norton,27,CHW,AL,60,55,39,476.1,200,126,66,8,17,.960,-6,-15,3.63,3.00,3B-1B,nortogr01
785,Phil Norton,24,CHC,NL,2,2,0,8.2,3,1,2,0,0,1.000,,,3.12,1.50,P,nortoph01
786,Abraham Nunez,24,PIT,NL,27,18,15,182.1,110,43,65,2,14,.982,0,0,5.33,4.00,SS-2B,nunezab01
787,Vladimir Núñez,25,FLA,NL,17,12,0,68.1,22,9,11,2,0,.909,,,2.63,1.18,P,nunezvl01
788,Jon Nunnally,28,NYM,NL,34,14,7,144.1,43,38,4,1,2,.977,1,5,2.62,1.24,OF,nunnajo01
789,Talmadge Nunnari,25,MON,NL,14,0,0,28.1,25,23,2,0,1,1.000,1,21,7.94,1.79,1B,nunnata01
790,Charlie O'Brien,40,MON,NL,9,5,2,44.1,27,25,2,0,0,1.000,-2,-54,5.48,3.00,C,o'brich01
791,Brian O'Connor,23,PIT,NL,6,1,0,12.1,0,0,0,0,0,,,,0.00,0.00,P,o'conbr02
792,Troy O'Leary,30,BOS,AL,137,133,126,1182.2,255,243,9,3,0,.988,14,14,1.92,1.84,OF,o'leatr01
793,Paul O'Neill,37,NYY,AL,140,139,106,1153.1,300,293,5,2,3,.993,7,7,2.33,2.13,OF,o'neipa01
794,Alex Ochoa,28,CIN,NL,95,49,24,512.0,132,125,4,3,0,.977,6,14,2.27,1.36,OF,ochoaal01
795,Jose Offerman,31,BOS,AL,107,102,71,880.2,645,403,231,11,62,.983,1,2,6.48,5.37,2B-1B,offerjo01
796,Tomo Ohka,24,BOS,AL,13,12,0,69.1,16,8,7,1,1,.938,,,1.95,1.15,P,ohkato01
797,Will Ohman,22,CHC,NL,6,0,0,3.1,2,0,2,0,0,1.000,,,5.40,0.33,P,ohmanwi01
798,Augie Ojeda,25,CHC,NL,28,22,18,201.2,96,30,65,1,12,.990,3,19,4.24,3.28,SS-2B,ojedaau01
799,John Olerud,31,SEA,AL,158,155,144,1358.2,1408,1271,132,5,154,.996,12,10,9.29,8.88,1B,olerujo01
800,Omar Olivares,32,OAK,AL,21,16,1,108.0,23,6,16,1,2,.957,,,1.83,1.05,P,olivaom01
801,Darren Oliver,29,TEX,AL,21,21,0,108.0,22,7,15,0,0,1.000,,,1.83,1.05,P,oliveda02
802,Joe Oliver,34,SEA,AL,67,57,43,502.2,379,359,18,2,2,.995,-1,-3,6.75,5.63,C-1B,olivejo01
803,Gregg Olson,33,LAD,NL,13,0,0,17.2,4,2,2,0,0,1.000,,,2.04,0.31,P,olsongr01
804,Steve Ontiveros,39,BOS,AL,3,1,0,5.1,0,0,0,0,0,,,,0.00,0.00,P,ontivst02
805,Luis Ordaz,24,KCR,AL,58,27,16,274.0,130,64,65,1,24,.992,-7,-32,4.24,2.15,SS-2B,ordazlu01
806,Magglio Ordonez,26,CHW,AL,152,150,140,1322.2,297,280,12,5,3,.983,-16,-14,1.99,1.92,OF,ordonma01
807,Rey Ordóñez,29,NYM,NL,44,41,34,354.2,172,58,108,6,20,.965,-1,-5,4.21,3.77,SS,ordonre01
808,Jesse Orosco,43,STL,NL,6,0,0,2.1,0,0,0,0,0,,,,0.00,0.00,P,oroscje01
809,David Ortiz,24,MIN,AL,27,25,22,215.1,223,210,12,1,17,.996,-1,-6,9.28,8.22,1B,ortizda01
810,Héctor Ortiz,30,KCR,AL,26,26,23,223.0,149,130,18,1,1,.993,0,0,5.97,5.69,C,ortizhe01
811,Jose Ortiz,23,OAK,AL,3,2,0,17.0,7,2,4,1,1,.857,-1,-56,3.18,2.00,2B,ortizjo04
812,Ramon Ortiz,27,ANA,AL,18,18,2,111.1,13,1,12,0,1,1.000,,,1.05,0.72,P,ortizra02
813,Russ Ortiz,26,SFG,NL,33,32,0,195.2,44,11,33,0,4,1.000,,,2.02,1.33,P,ortizru01
814,Keith Osik,31,PIT,NL,40,29,22,278.0,181,156,23,2,6,.989,-4,-16,5.79,4.07,C-3B-1B-P,osikke01
815,Antonio Osuna,27,LAD,NL,46,0,0,67.1,12,4,7,1,0,.917,,,1.47,0.24,P,osunaan01
816,Eric Owens,29,SDP,NL,144,138,107,1239.1,321,315,6,0,2,1.000,7,7,2.33,2.21,OF-2B,owenser01
817,Pablo Ozuna,25,FLA,NL,7,6,5,56.0,30,12,17,1,3,.967,1,13,4.66,4.14,2B,ozunapa01
818,Vicente Padilla,22,TOT,NL,55,0,0,65.1,14,6,7,1,0,.929,,,1.79,0.24,P,padilvi01
819,Lance Painter,32,TOR,AL,42,2,0,66.2,21,4,17,0,2,1.000,,,2.84,0.50,P,paintla01
820,Vicente Palacios,36,SDP,NL,7,0,0,10.2,3,0,3,0,1,1.000,,,2.53,0.43,P,palacvi01
821,Orlando Palmeiro,31,ANA,AL,72,47,34,459.2,125,117,6,2,0,.984,7,19,2.41,1.71,OF,palmeor01
822,Rafael Palmeiro,35,TEX,AL,108,107,97,919.0,880,820,56,4,86,.995,-5,-7,8.58,8.11,1B,palmera01
823,Dean Palmer,31,DET,AL,129,129,98,1083.2,398,188,185,25,27,.937,-17,-18,3.10,2.76,3B-1B,palmede01
824,Jose Paniagua,26,SEA,AL,69,0,0,80.1,16,8,8,0,1,1.000,,,1.79,0.23,P,paniajo01
825,Craig Paquette,31,STL,NL,132,89,61,872.2,354,216,123,15,33,.958,-4,-6,3.50,2.15,3B-1B-OF-2B,paquecr01
826,Chan Ho Park,27,LAD,NL,34,34,3,226.0,62,20,39,3,4,.952,,,2.35,1.74,P,parkch01
827,Jim Parque,25,CHW,AL,33,32,0,187.0,30,2,25,3,0,.900,,,1.30,0.82,P,parquji01
828,Jose Parra,27,PIT,NL,6,2,0,11.2,3,0,3,0,0,1.000,,,2.31,0.50,P,parrajo01
829,Steve Parris,32,CIN,NL,33,33,0,192.2,38,15,22,1,4,.974,,,1.73,1.12,P,parrist01
830,John Parrish,22,BAL,AL,8,8,0,36.1,6,1,4,1,1,.833,,,1.24,0.63,P,parrijo01
831,Corey Patterson,20,CHC,NL,11,9,9,85.2,27,26,0,1,0,.963,-2,-29,2.73,2.36,OF,patteco01
832,Danny Patterson,29,DET,AL,58,0,0,56.2,12,4,8,0,0,1.000,,,1.91,0.21,P,patteda04
833,Josh Paul,25,CHW,AL,35,20,17,194.1,151,130,17,4,5,.974,2,12,6.81,4.20,C-OF,pauljo01
834,Carl Pavano,24,MON,NL,15,15,0,97.0,22,7,13,2,1,.909,,,1.86,1.33,P,pavanca01
835,Jay Payton,27,NYM,NL,146,124,108,1104.2,324,311,7,6,2,.981,7,8,2.59,2.18,OF,paytoja01
836,Elvis Pena,23,COL,NL,4,0,0,7.0,3,1,2,0,1,1.000,0,51,3.86,0.75,SS-2B,penael01
837,Jesus Pena,25,TOT,AL,22,0,0,26.1,7,0,6,1,0,.857,,,2.05,0.27,P,penaje01
838,Brad Penny,22,FLA,NL,23,22,0,119.2,30,11,17,2,1,.933,,,2.11,1.22,P,pennybr01
839,Troy Percival,30,ANA,AL,54,0,0,50.0,5,2,3,0,0,1.000,,,0.90,0.09,P,percitr01
840,Carlos Perez,29,LAD,NL,30,22,0,144.0,29,8,20,1,2,.966,,,1.75,0.93,P,perezca01
841,Eddie Pérez,32,ATL,NL,7,7,3,52.2,42,39,2,1,0,.976,0,0,7.01,5.86,C,perezed02
842,Eduardo Perez,30,STL,NL,28,23,13,190.2,180,167,13,0,18,1.000,3,19,8.50,6.00,1B-OF-3B,perezed01
843,Neifi Perez,27,COL,NL,162,160,152,1402.2,829,288,523,18,120,.978,13,11,5.20,5.01,SS,perezne01
844,Santiago Perez,24,MIL,NL,20,14,9,135.0,72,21,45,6,11,.917,-1,-11,4.40,3.30,SS,perezsa01
845,Timo Perez,25,NYM,NL,19,10,5,106.0,33,30,2,1,0,.970,1,16,2.72,1.68,OF,perezti01
846,Tomas Perez,26,PHI,NL,44,39,35,343.2,169,76,89,4,20,.976,-8,-27,4.32,3.75,SS,perezto03
847,Yorkis Perez,32,HOU,NL,33,0,0,22.2,3,0,2,1,0,.667,,,0.79,0.06,P,perezyo01
848,Matt Perisho,25,TEX,AL,34,13,0,105.0,16,4,9,3,0,.813,,,1.11,0.38,P,perisma01
849,Chan Perry,27,CLE,AL,8,1,0,22.0,8,8,0,0,0,1.000,1,27,3.27,1.00,OF-1B,perrych01
850,Herbert Perry,30,TOT,AL,111,105,94,935.1,319,99,210,10,19,.969,7,8,2.97,2.69,3B-1B,perryhe01
851,Robert Person,30,PHI,NL,28,28,1,173.1,17,6,11,0,1,1.000,,,0.88,0.61,P,persoro01
852,Chris Peters,28,PIT,NL,18,0,0,28.1,6,1,5,0,0,1.000,,,1.91,0.33,P,peterch01
853,Mark Petkovsek,34,ANA,AL,64,1,0,81.0,16,4,12,0,0,1.000,,,1.78,0.25,P,petkoma01
854,Ben Petrick,23,COL,NL,48,40,37,370.0,271,248,19,4,4,.985,-4,-13,6.49,5.56,C,petribe01
855,Andy Pettitte,28,NYY,AL,32,32,3,204.2,54,17,33,4,3,.926,,,2.20,1.56,P,pettian01
856,Josh Phelps,22,TOR,AL,1,0,0,3.0,1,1,0,0,0,1.000,0,0,3.00,1.00,C,phelpjo01
857,Adam Piatt,24,OAK,AL,42,33,17,280.0,60,46,12,2,0,.967,-3,-12,1.86,1.29,OF-3B-1B,piattad01
858,Mike Piazza,31,NYM,NL,124,124,89,1027.2,903,862,38,3,10,.997,-3,-4,7.88,7.26,C,piazzmi01
859,Hipolito Pichardo,30,BOS,AL,38,1,0,65.0,18,7,10,1,1,.944,,,2.35,0.45,P,pichahi01
860,Juan Pierre,22,COL,NL,50,43,41,404.2,120,115,2,3,0,.975,3,9,2.60,2.34,OF,pierrju01
861,A.J. Pierzynski,23,MIN,AL,32,27,18,236.2,170,160,10,0,3,1.000,0,0,6.46,5.31,C,pierza.01
862,Joel Pineiro,21,SEA,AL,8,1,0,19.1,3,1,2,0,0,1.000,,,1.40,0.38,P,pineijo01
863,Dan Plesac,38,ARI,NL,62,0,0,40.0,2,0,2,0,0,1.000,,,0.45,0.03,P,plesada01
864,Placido Polanco,24,STL,NL,105,69,57,690.2,336,131,202,3,37,.991,10,18,4.34,2.87,2B-3B-SS-1B,polanpl01
865,Cliff Politte,26,PHI,NL,12,8,0,59.0,13,5,8,0,0,1.000,,,1.98,1.08,P,politcl01
866,Luis Polonia,36,TOT,AL,55,35,22,314.1,79,76,2,1,0,.987,1,2,2.23,1.42,OF,polonlu01
867,Sidney Ponson,23,BAL,AL,32,32,6,222.0,35,13,22,0,0,1.000,,,1.42,1.09,P,ponsosi01
868,Jim Poole,34,TOT,ZZ,23,0,0,10.2,4,0,3,1,0,.750,,,2.53,0.13,P,pooleji02
869,Bo Porter,27,OAK,AL,16,1,0,47.0,13,13,0,0,0,1.000,1,23,2.49,0.81,OF,portebo03
870,Jorge Posada,29,NYY,AL,146,144,126,1250.0,1027,955,64,8,13,.992,1,1,7.34,6.62,C-1B,posadjo01
871,Scott Pose,33,KCR,AL,11,2,0,44.0,6,6,0,0,0,1.000,-3,-79,1.23,0.55,OF,posesc01
872,Lou Pote,28,ANA,AL,32,1,0,50.1,11,2,9,0,1,1.000,,,1.97,0.34,P,potelo01
