Rk,Name,Age,Tm,Lg,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary,Name-additional
590,Ian Kinsler,24,TEX,AL,119,117,116,1032.0,658,247,393,18,94,.973,-5,-6,-3,-4,-3,5.58,5.38,2B,kinslia01
591,Steve Kline,33,SFG,NL,72,0,0,51.2,16,5,10,1,0,.938,,,-2,-8,0,2.61,0.21,P,klinest02
592,Justin Knoedler,25,SFG,NL,5,0,0,12.0,11,11,0,0,0,1.000,-1,-100,-1,-70,0,8.25,2.20,C,knoedju01
593,Danny Kolb,31,MIL,NL,53,0,0,48.1,5,0,4,1,0,.800,,,-2,-8,0,0.74,0.08,P,kolbda01
594,Shane Komine,25,OAK,AL,2,2,0,9.0,0,0,0,0,0,,,,0,0,,0.00,0.00,P,kominsh01
595,Paul Konerko,30,CHW,AL,140,139,113,1181.2,1246,1173,67,6,113,.995,-6,-6,-3,-3,1,9.44,8.86,1B,konerpa01
596,Mike Koplove,29,ARI,NL,2,0,0,3.0,2,0,2,0,0,1.000,,,0,0,0,6.00,1.00,P,koplomi01
597,John Koronka,25,TEX,AL,23,23,0,125.0,15,4,11,0,1,1.000,,,-2,-3,0,1.08,0.65,P,koronjo01
598,Corey Koskie,33,MIL,NL,70,69,65,603.1,212,54,151,7,11,.967,6,11,-2,-3,1,3.06,2.93,3B,koskico01
599,Casey Kotchman,23,LAA,AL,26,22,19,197.0,195,180,15,0,12,1.000,2,12,5,31,1,8.91,7.50,1B,kotchca01
600,Mark Kotsay,30,OAK,AL,128,120,112,1071.0,319,309,6,4,8,.987,-19,-21,-17,-19,0,2.65,2.40,OF-1B,kotsama01
601,Kevin Kouzmanoff,24,CLE,AL,2,2,2,16.0,7,2,4,1,0,.857,-1,-38,0,0,0,3.38,3.00,3B,kouzmke01
602,Jason Kubel,24,MIN,AL,37,29,14,244.0,43,40,1,2,0,.953,-4,-20,-2,-9,0,1.51,1.11,OF,kubelja01
603,Hung-Chih Kuo,24,LAD,NL,28,5,0,59.2,8,2,6,0,0,1.000,,,-1,-3,0,1.21,0.29,P,kuoho01
604,John Lackey,27,LAA,AL,33,33,3,217.2,35,9,26,0,1,1.000,,,5,5,0,1.45,1.06,P,lackejo01
605,Gerald Laird,26,TEX,AL,72,65,63,580.1,428,392,30,6,5,.986,3,7,0,0,-2,6.54,5.86,C-OF,lairdge01
606,Tim Laker,36,CLE,AL,4,4,2,33.0,25,24,1,0,1,1.000,-1,-36,-1,-25,0,6.82,6.25,C,lakerti01
607,Mike Lamb,30,HOU,NL,96,84,65,773.2,624,501,112,11,57,.982,4,6,1,2,2,7.13,5.78,1B-3B-2B,lambmi01
608,Jason Lane,29,HOU,NL,99,75,65,720.1,170,169,1,0,0,1.000,12,20,-8,-13,-6,2.12,1.72,OF-1B,laneja01
609,Ryan Langerhans,26,ATL,NL,119,88,64,827.0,199,196,2,1,0,.995,21,31,18,26,6,2.15,1.66,OF,langery01
610,Juan Lara,25,CLE,AL,9,0,0,5.0,0,0,0,0,0,,,,0,0,0,0.00,0.00,P,laraju01
611,Adam LaRoche,26,ATL,NL,142,130,117,1154.1,1219,1117,97,5,109,.996,1,1,-11,-11,-1,9.47,8.55,1B,larocad01
612,Jason LaRue,32,CIN,NL,63,57,48,512.1,414,374,38,2,9,.995,2,5,1,3,0,7.24,6.54,C,larueja01
613,Matt Lawton,34,SEA,AL,7,6,3,49.0,11,11,0,0,0,1.000,0,-2,-2,-48,0,2.02,1.57,OF,lawtoma02
614,Brandon League,23,TOR,AL,33,0,0,42.2,18,3,13,2,0,.889,,,-1,-5,0,3.38,0.48,P,leagubr01
615,Matt LeCroy,30,WSN,NL,19,11,7,110.0,84,79,2,3,2,.964,-4,-46,-2,-19,1,6.63,4.26,C-1B,lecroma01
616,Ricky Ledee,32,TOT,NL,13,9,4,75.2,9,9,0,0,0,1.000,-1,-14,2,31,0,1.07,0.69,OF,ledeeri01
617,Wil Ledezma,25,DET,AL,24,7,0,60.1,10,3,6,1,0,.900,,,0,0,0,1.34,0.38,P,ledezwi01
618,Carlos Lee,30,TOT,ZZ,149,148,118,1259.1,238,227,5,6,0,.975,-23,-22,-14,-13,2,1.66,1.56,OF,leeca01
619,Cliff Lee,27,CLE,AL,33,33,1,200.2,22,3,18,1,0,.955,,,-1,-1,0,0.94,0.64,P,leecl02
620,Derrek Lee,30,CHC,NL,47,44,43,393.2,401,370,26,5,34,.988,5,16,4,12,1,9.05,8.43,1B,leede02
621,Travis Lee,31,TBD,AL,112,96,89,864.2,916,856,58,2,97,.998,-2,-3,4,6,0,9.51,8.16,1B,leetr01
622,Justin Lehr,28,MIL,NL,16,0,0,15.2,4,1,3,0,1,1.000,,,0,0,0,2.30,0.25,P,lehrju01
623,Anthony Lerew,23,ATL,NL,1,0,0,2.0,0,0,0,0,0,,,,0,0,,0.00,0.00,P,lerewan01
624,Jon Lester,22,BOS,AL,15,15,0,81.1,11,0,11,0,0,1.000,,,0,0,0,1.22,0.73,P,lestejo01
625,Colby Lewis,26,DET,AL,2,0,0,3.0,0,0,0,0,0,,,,0,0,,0.00,0.00,P,lewisco01
626,Fred Lewis,25,SFG,NL,6,1,0,19.0,9,8,0,1,0,.889,1,88,0,0,0,3.79,1.33,OF,lewisfr02
627,Brad Lidge,29,HOU,NL,78,0,0,75.0,13,5,6,2,0,.846,,,-1,-3,0,1.32,0.14,P,lidgebr01
628,Cory Lidle,34,TOT,ZZ,31,30,0,170.2,47,12,34,1,4,.979,,,4,28,0,2.43,1.48,P,lidleco01
629,Jon Lieber,36,PHI,NL,27,27,2,168.0,37,15,19,3,0,.919,,,-2,-2,-1,1.82,1.26,P,liebejo01
630,Mike Lieberthal,34,PHI,NL,60,56,46,484.0,465,428,33,4,2,.991,2,5,-1,-2,0,8.57,7.68,C,liebemi01
631,Ted Lilly,30,TOR,AL,32,32,0,181.2,32,7,24,1,0,.969,,,-2,-2,0,1.54,0.97,P,lillyte01
632,Jose Lima,33,NYM,NL,4,4,0,17.1,6,1,4,1,1,.833,,,0,0,0,2.60,1.25,P,limajo01
633,Adam Lind,22,TOR,AL,2,2,2,17.0,4,4,0,0,0,1.000,-1,-99,0,0,0,2.12,2.00,OF,lindad01
634,Todd Linden,26,SFG,NL,47,11,9,173.2,41,40,1,0,0,1.000,1,8,-2,-13,-2,2.12,0.87,OF,lindeto01
635,Scott Linebrink,29,SDP,NL,73,0,0,75.2,13,6,7,0,1,1.000,,,-2,-5,0,1.55,0.18,P,linebsc01
636,Francisco Liriano,22,MIN,AL,28,16,0,121.0,10,3,6,1,1,.900,,,-4,-7,0,0.67,0.32,P,liriafr01
637,Wes Littleton,23,TEX,AL,33,0,0,36.1,8,1,7,0,1,1.000,,,1,6,0,1.98,0.24,P,littlwe01
638,Bobby Livingston,23,SEA,AL,3,0,0,5.0,2,1,1,0,0,1.000,,,0,0,0,3.60,0.67,P,livinbo01
639,Paul Lo Duca,34,NYM,NL,118,117,104,1027.0,872,802,59,11,4,.987,-3,-4,-4,-4,2,7.55,7.30,C,loducpa01
640,Esteban Loaiza,34,OAK,AL,26,26,2,154.2,21,5,15,1,0,.952,,,-2,-3,0,1.16,0.77,P,loaizes01
641,Kameron Loe,24,TEX,AL,15,15,1,78.1,16,3,11,2,0,.875,,,-1,-3,0,1.61,0.93,P,loeka01
642,Adam Loewen,22,BAL,AL,22,19,0,112.1,15,2,13,0,0,1.000,,,0,0,0,1.20,0.68,P,loewead01
643,Kenny Lofton,39,LAD,NL,120,114,82,961.0,248,241,4,3,0,.988,-8,-10,-28,-34,-2,2.29,2.04,OF,loftoke01
644,Boone Logan,21,CHW,AL,21,0,0,17.1,5,1,3,1,0,.800,,,-1,-12,0,2.08,0.19,P,loganbo02
645,Nook Logan,26,WSN,NL,26,25,23,220.0,60,59,0,1,0,.983,4,20,-4,-21,0,2.41,2.27,OF,loganno01
646,Kyle Lohse,27,TOT,ZZ,34,19,0,126.2,36,12,24,0,1,1.000,,,2,18,0,2.56,1.06,P,lohseky01
647,George Lombard,30,WSN,NL,8,3,3,40.0,15,13,1,1,0,.933,5,138,6,180,0,3.15,1.75,OF,lombage01
648,James Loney,22,LAD,NL,41,20,18,234.2,228,212,15,1,17,.996,-1,-4,4,20,0,8.71,5.54,1B-OF,loneyja01
649,Terrence Long,30,NYY,AL,10,8,7,74.1,24,22,1,1,0,.958,0,5,-2,-32,0,2.78,2.30,OF,longte01
650,Braden Looper,31,STL,NL,69,0,0,73.1,16,6,10,0,2,1.000,,,0,0,0,1.96,0.23,P,loopebr01
651,Felipe Lopez,26,TOT,NL,155,152,146,1337.0,604,187,389,28,79,.954,-16,-14,-23,-20,-4,3.88,3.72,SS,lopezfe01
652,Javier López,28,BOS,AL,27,0,0,16.2,3,1,2,0,0,1.000,,,0,0,0,1.62,0.11,P,lopezja02
653,Javy Lopez,35,TOT,AL,38,34,28,308.2,237,222,14,1,2,.996,-5,-19,-3,-11,-2,6.88,6.21,C,lopezja01
654,Jose Lopez,22,SEA,AL,150,148,147,1322.0,715,282,417,16,95,.978,-6,-6,9,8,0,4.76,4.66,2B,lopezjo01
655,Rodrigo Lopez,30,BAL,AL,36,29,0,189.0,31,12,18,1,0,.968,,,1,1,0,1.43,0.83,P,lopezro02
656,Mark Loretta,34,BOS,AL,146,142,123,1247.0,722,320,398,4,107,.994,2,2,-7,-7,0,5.18,4.82,2B-1B,loretma01
657,Derek Lowe,33,LAD,NL,35,34,1,218.0,71,19,49,3,4,.958,,,-2,-2,0,2.81,1.94,P,lowede01
658,Mark Lowe,23,SEA,AL,15,0,0,18.2,2,0,1,1,0,.500,,,0,0,0,0.48,0.07,P,lowema01
659,Mike Lowell,32,BOS,AL,153,148,136,1298.2,463,143,314,6,39,.987,17,16,5,5,2,3.17,2.99,3B,lowelmi01
660,Noah Lowry,25,SFG,NL,27,27,1,159.1,32,10,20,2,1,.938,,,5,6,1,1.69,1.11,P,lowryno01
661,Julio Lugo,30,TOT,MLB,117,104,88,942.0,487,164,304,19,57,.961,-9,-12,-10,-12,-3,4.47,3.63,SS-2B-3B-OF,lugoju01
662,Ruddy Lugo,26,TBD,AL,64,0,0,85.0,18,9,9,0,0,1.000,,,3,7,0,1.91,0.28,P,lugoru01
663,Hector Luna,26,TOT,MLB,104,88,65,790.2,392,182,200,10,53,.974,-7,-11,-11,-16,-1,4.35,3.35,2B-SS-OF-3B-1B,lunahe01
664,Brandon Lyon,26,ARI,NL,68,0,0,69.1,9,1,8,0,1,1.000,,,1,3,0,1.17,0.13,P,lyonbr01
665,Chris Mabeus,27,MIL,NL,1,0,0,1.2,0,0,0,0,0,,,,0,0,,0.00,0.00,P,mabeuch01
666,John Mabry,35,CHC,NL,64,42,35,397.0,356,324,30,2,21,.994,4,11,6,18,1,8.03,5.53,1B-OF-3B,mabryjo01
667,Mike MacDougal,29,TOT,AL,29,0,0,29.0,3,0,3,0,0,1.000,,,0,0,0,0.93,0.10,P,macdomi01
668,Rob Mackowiak,30,CHW,AL,101,62,32,626.1,159,149,6,4,0,.975,-17,-33,-13,-24,-2,2.23,1.52,OF-3B,mackoro01
669,Greg Maddux,40,TOT,NL,34,34,0,210.0,66,14,52,0,9,1.000,,,6,34,0,2.83,1.94,P,maddugr01
670,Ryan Madson,25,PHI,NL,50,17,0,134.1,29,9,20,0,1,1.000,,,0,0,0,1.94,0.58,P,madsory01
671,Ron Mahay,35,TEX,AL,62,0,0,57.0,3,0,2,1,0,.667,,,-1,-4,0,0.32,0.03,P,mahayro01
672,Paul Maholm,24,PIT,NL,30,30,0,176.0,53,10,41,2,2,.962,,,5,6,-1,2.61,1.70,P,maholpa01
673,Mitch Maier,24,KCR,AL,4,2,2,29.1,5,4,0,1,0,.800,-1,-20,2,82,0,1.23,1.00,OF,maiermi01
674,John Maine,25,NYM,NL,16,15,1,90.0,14,3,11,0,1,1.000,,,1,2,0,1.40,0.88,P,mainejo01
675,Gary Majewski,26,TOT,NL,65,0,0,70.1,15,5,9,1,1,.933,,,2,34,0,1.79,0.22,P,majewga01
676,Carlos Maldonado,27,PIT,NL,8,6,6,54.0,31,26,4,1,0,.968,-1,-22,0,0,0,5.00,3.75,C,maldoca03
677,Julio Manon,33,BAL,AL,22,0,0,20.0,3,0,3,0,0,1.000,,,0,0,0,1.35,0.14,P,manonju01
678,Shaun Marcum,24,TOR,AL,21,14,0,78.1,12,2,10,0,0,1.000,,,0,0,0,1.38,0.57,P,marcush01
679,Nick Markakis,22,BAL,AL,145,132,112,1176.2,324,314,8,2,0,.994,19,20,10,10,6,2.46,2.22,OF,markani01
680,Carlos Marmol,23,CHC,NL,19,13,0,77.0,13,3,7,3,0,.769,,,0,0,0,1.17,0.53,P,marmoca01
681,Mike Maroth,28,DET,AL,13,9,0,53.2,14,1,13,0,1,1.000,,,2,7,0,2.35,1.08,P,marotmi01
682,Jason Marquis,27,STL,NL,33,33,0,194.1,44,13,30,1,3,.977,,,-1,-1,0,1.99,1.30,P,marquja01
683,Eli Marrero,32,TOT,NL,29,18,15,175.0,108,94,12,2,9,.981,1,6,4,27,-2,5.45,3.66,OF-1B-C-3B,marreel01
684,Sean Marshall,23,CHC,NL,24,24,0,125.2,25,3,21,1,1,.960,,,2,3,0,1.72,1.00,P,marshse01
685,Andy Marte,22,CLE,AL,50,49,46,428.2,156,32,118,6,14,.962,7,19,9,26,0,3.15,3.00,3B,martean01
686,Damaso Marte,31,PIT,NL,75,0,0,58.1,12,1,10,1,0,.917,,,0,0,0,1.70,0.15,P,marteda01
687,Russell Martin,23,LAD,NL,117,114,102,1015.0,856,788,62,6,8,.993,2,2,0,0,-2,7.54,7.26,C,martiru01
688,Tom Martin,36,COL,NL,68,0,0,60.1,14,2,10,2,1,.857,,,3,10,0,1.79,0.18,P,martito02
689,Carlos Martinez,24,FLA,NL,12,0,0,10.1,1,1,0,0,0,1.000,,,0,0,0,0.87,0.08,P,martica03
690,Pedro Martinez,34,NYM,NL,23,23,0,132.2,25,7,13,5,0,.800,,,-4,-6,0,1.36,0.87,P,martipe02
691,Ramon Martinez,33,LAD,NL,73,36,29,405.0,193,75,116,2,24,.990,-6,-17,-7,-20,0,4.24,2.62,2B-3B-SS-OF-1B,martira03
692,Victor Martinez,27,CLE,AL,151,146,135,1276.1,960,902,50,8,22,.992,-7,-6,-17,-16,0,6.71,6.14,C-1B,martivi01
693,Nick Masset,24,TEX,AL,8,0,0,8.2,3,0,3,0,0,1.000,,,0,0,0,3.12,0.38,P,masseni01
694,Tom Mastny,25,CLE,AL,15,0,0,16.1,2,1,1,0,0,1.000,,,0,0,0,1.10,0.13,P,mastnto01
695,Henry Mateo,29,WSN,NL,6,2,2,26.0,9,4,4,1,1,.889,-1,-46,-1,-46,0,2.77,1.33,SS-3B-OF,mateohe01
696,Juan Mateo,23,CHC,NL,11,10,0,45.2,5,0,5,0,1,1.000,,,0,0,0,0.99,0.45,P,mateoju02
697,Julio Mateo,28,SEA,AL,48,0,0,53.2,6,1,4,1,1,.833,,,0,0,0,0.84,0.10,P,mateoju01
698,Mike Matheny,35,SFG,NL,46,44,43,391.1,270,250,19,1,2,.996,2,6,3,10,2,6.19,5.85,C,mathemi01
699,Scott Mathieson,22,PHI,NL,9,8,0,37.1,8,0,7,1,0,.875,,,2,11,0,1.69,0.78,P,mathisc01
700,Jeff Mathis,23,LAA,AL,20,14,14,133.0,101,92,6,3,1,.970,-1,-9,-2,-15,0,6.63,4.90,C,mathije01
701,Luis Matos,27,TOT,ZZ,51,31,23,302.2,72,71,1,0,0,1.000,2,9,2,7,-2,2.14,1.41,OF,matoslu01
702,Hideki Matsui,32,NYY,AL,36,36,27,289.0,84,82,1,1,1,.988,-7,-29,-8,-33,0,2.58,2.31,OF,matsuhi01
703,Kazuo Matsui,30,TOT,NL,55,54,47,489.0,286,124,159,3,50,.990,-2,-4,0,0,1,5.21,5.15,2B-SS,matsuka01
704,Gary Matthews,31,TEX,AL,145,144,130,1253.0,355,340,8,7,2,.980,-7,-7,20,19,12,2.50,2.40,OF,matthga02
705,Joe Mauer,23,MIN,AL,120,119,117,1059.1,914,866,44,4,7,.996,8,9,-4,-4,-3,7.73,7.58,C,mauerjo01
706,Joe Mays,30,TOT,ZZ,13,10,0,50.2,8,3,5,0,0,1.000,,,-1,-23,0,1.42,0.62,P,maysjo01
707,Paul McAnulty,25,SDP,NL,1,0,0,2.0,0,0,0,0,0,,0,0,0,0,,0.00,0.00,OF,mcanupa01
708,Macay McBride,23,ATL,NL,71,0,0,56.2,14,6,8,0,1,1.000,,,2,7,0,2.22,0.20,P,mcbrima01
709,Brian McCann,22,ATL,NL,124,118,99,1016.1,826,778,39,9,6,.989,0,0,-1,-1,-2,7.23,6.59,C,mccanbr01
710,Brandon McCarthy,22,CHW,AL,53,2,0,84.2,15,4,11,0,2,1.000,,,-2,-5,0,1.59,0.28,P,mccarbr01
711,Seth McClung,25,TBD,AL,39,15,0,103.0,15,8,4,3,0,.800,,,-2,-4,0,1.05,0.31,P,mccluse01
712,Quinton McCracken,35,CIN,NL,15,5,5,64.0,22,21,0,1,0,.955,4,81,0,0,0,2.95,1.40,OF,mccraqu01
713,John McDonald,31,TOR,AL,100,81,60,709.2,376,116,246,14,60,.963,1,1,3,5,-1,4.59,3.55,SS-2B-3B,mcdonjo03
714,Joe McEwing,33,HOU,NL,2,0,0,3.0,3,1,2,0,0,1.000,0,40,0,0,0,9.00,1.50,2B,mcewijo01
715,Dustin McGowan,24,TOR,AL,16,3,0,27.1,4,4,0,0,0,1.000,,,-1,-7,0,1.32,0.25,P,mcgowdu01
716,Marty McLeary,31,PIT,NL,5,2,0,17.2,3,1,1,1,0,.667,,,-2,-23,0,1.02,0.40,P,mcleama01
717,Nate McLouth,24,PIT,NL,75,55,40,517.1,112,109,1,2,1,.982,-6,-13,-4,-9,-2,1.91,1.47,OF,mclouna01
718,Dallas McPherson,25,LAA,AL,34,28,22,259.0,97,45,49,3,9,.969,-6,-30,0,2,0,3.27,2.54,3B-1B,mcpheda01
719,Brian Meadows,30,TBD,AL,53,0,0,69.2,5,2,3,0,0,1.000,,,-2,-6,0,0.65,0.09,P,meadobr01
720,Gil Meche,27,SEA,AL,32,32,1,186.2,32,13,18,1,2,.969,,,2,2,0,1.49,0.97,P,mechegi01
721,Brandon Medders,26,ARI,NL,60,0,0,71.2,17,8,8,1,0,.941,,,0,0,0,2.01,0.27,P,meddebr01
722,Adam Melhuse,34,OAK,AL,29,23,23,218.2,154,138,16,0,4,1.000,2,13,1,7,0,6.34,5.31,C-3B-1B,melhuad01
723,Kevin Mench,28,TOT,ZZ,110,103,82,896.1,198,192,4,2,1,.990,-10,-13,-14,-18,0,1.97,1.78,OF,menchke01
724,Kent Mercker,38,CIN,NL,37,0,0,28.1,3,1,2,0,1,1.000,,,0,0,0,0.95,0.08,P,merckke01
725,Cla Meredith,23,SDP,NL,45,0,0,50.2,15,5,9,1,1,.933,,,0,0,0,2.49,0.31,P,meredcl01
726,Lou Merloni,35,CLE,AL,9,5,2,49.1,14,4,10,0,3,1.000,-1,-27,-2,-44,0,2.55,1.56,2B-3B-SS,merlolo01
727,Jose Mesa,40,COL,NL,79,0,0,72.1,14,2,11,1,2,.929,,,4,11,0,1.62,0.16,P,mesajo01
728,Randy Messenger,24,FLA,NL,59,0,0,60.1,9,1,7,1,1,.889,,,-1,-3,0,1.19,0.14,P,messera01
729,Drew Meyer,24,TEX,AL,5,3,3,33.0,15,8,6,1,1,.933,-1,-44,-2,-72,0,3.82,2.80,2B-OF-SS,meyerdr01
730,Dan Miceli,35,TBD,AL,33,0,0,32.0,5,2,2,1,0,.800,,,-2,-13,0,1.13,0.12,P,micelda01
731,Jason Michaels,30,CLE,AL,118,116,113,1018.1,224,216,6,2,2,.991,5,5,4,4,0,1.96,1.88,OF,michaja01
732,Chris Michalak,35,CIN,NL,8,6,0,35.0,12,2,9,1,1,.917,,,0,0,0,2.83,1.38,P,michach01
733,Doug Mientkiewicz,32,KCR,AL,90,82,78,724.2,794,749,42,3,83,.996,0,0,13,22,2,9.82,8.79,1B,mientdo01
734,Aaron Miles,29,STL,NL,125,104,91,950.0,576,219,340,17,84,.970,4,5,0,0,1,5.30,4.37,2B-SS-3B,milesaa01
735,Kevin Millar,34,BAL,AL,98,97,60,792.1,830,764,62,4,74,.995,-10,-15,-11,-17,-2,9.38,8.43,1B,millake01
736,Lastings Milledge,21,NYM,NL,50,45,38,398.1,86,80,4,2,0,.977,-3,-8,-2,-6,2,1.90,1.68,OF,millela02
737,Andrew Miller,21,DET,AL,8,0,0,10.1,1,1,0,0,0,1.000,,,0,0,0,0.87,0.13,P,millean01
738,Corky Miller,30,BOS,AL,1,1,0,9.0,6,6,0,0,0,1.000,0,0,0,0,,6.00,6.00,C,milleco01
739,Damian Miller,36,MIL,NL,98,98,89,840.0,693,648,43,2,4,.997,0,0,6,9,0,7.40,7.05,C,milleda02
740,Matt Miller,34,CLE,AL,14,0,0,15.2,1,0,1,0,0,1.000,,,1,13,0,0.57,0.07,P,millema02
741,Trever Miller,33,HOU,NL,70,0,0,50.2,7,3,4,0,1,1.000,,,0,0,0,1.24,0.10,P,milletr02
742,Wade Miller,29,CHC,NL,5,5,0,21.2,6,1,5,0,0,1.000,,,1,9,0,2.49,1.20,P,millewa04
743,Kevin Millwood,31,TEX,AL,34,34,2,215.0,42,13,29,0,4,1.000,,,3,3,1,1.76,1.24,P,millwke01
744,Eric Milton,30,CIN,NL,26,26,0,152.2,24,5,19,0,1,1.000,,,0,0,0,1.41,0.92,P,miltoer01
745,Zach Miner,24,DET,AL,27,16,1,93.0,9,4,5,0,0,1.000,,,-1,-2,0,0.87,0.33,P,minerza01
746,Doug Mirabelli,35,TOT,ZZ,66,50,40,449.0,357,335,20,2,3,.994,-5,-13,-3,-8,-1,7.12,5.38,C,mirabdo01
747,Pat Misch,24,SFG,NL,1,0,0,1.0,1,1,0,0,0,1.000,,,0,0,0,9.00,1.00,P,mischpa01
748,Sergio Mitre,25,FLA,NL,14,6,0,41.0,11,2,7,2,1,.818,,,0,0,0,1.98,0.60,P,mitrese01
749,Brian Moehler,34,FLA,NL,29,21,0,122.0,27,8,18,1,1,.963,,,3,5,0,1.92,0.90,P,moehlbr01
750,Chad Moeller,31,MIL,NL,29,25,25,231.0,208,192,15,1,0,.995,0,0,1,7,1,8.06,7.14,C,moellch01
751,Dustan Mohr,30,BOS,AL,20,11,3,101.0,30,30,0,0,0,1.000,2,26,2,23,0,2.67,1.50,OF,mohrdu01
752,Bengie Molina,31,TOR,AL,99,98,84,842.0,664,614,48,2,6,.997,-8,-11,-3,-4,1,7.08,6.69,C,molinbe01
753,José Molina,31,LAA,AL,77,71,52,608.1,564,506,50,8,6,.986,0,0,2,5,-4,8.23,7.04,C-1B,molinjo01
754,Yadier Molina,23,STL,NL,129,118,101,1042.1,823,739,79,5,7,.994,13,15,13,15,7,7.06,6.24,C-1B,molinya01
755,Craig Monroe,29,DET,AL,116,112,92,974.1,197,181,12,4,2,.980,-6,-7,-6,-7,2,1.78,1.66,OF,monrocr01
756,Agustin Montero,28,CHW,AL,11,0,0,14.0,1,0,1,0,1,1.000,,,0,0,0,0.64,0.09,P,monteag01
757,Miguel Montero,22,ARI,NL,5,4,4,40.0,40,36,4,0,0,1.000,0,0,0,0,0,9.00,8.00,C,montemi01
758,Scott Moore,22,CHC,NL,11,9,4,78.0,53,46,6,1,1,.981,0,-2,-2,-25,0,6.00,4.73,1B-3B,mooresc02
759,Melvin Mora,34,BAL,AL,154,154,145,1326.0,416,101,298,17,18,.959,-14,-12,-5,-4,0,2.71,2.57,3B-2B,morame01
760,Kendrys Morales,23,LAA,AL,56,49,49,453.2,466,424,37,5,40,.989,3,8,8,21,0,9.15,8.23,1B,moralke01
761,Juan Morillo,22,COL,NL,1,1,0,4.0,0,0,0,0,0,,,,0,0,,0.00,0.00,P,morilju01
762,Justin Morneau,25,MIN,AL,153,152,149,1346.1,1416,1297,111,8,113,.994,-5,-4,2,2,-1,9.41,9.20,1B,morneju01
763,Matt Morris,31,SFG,NL,33,33,2,207.2,51,20,28,3,4,.941,,,0,0,0,2.08,1.45,P,morrima01
764,Mike Morse,24,SEA,AL,16,7,4,73.2,24,20,4,0,3,1.000,-2,-29,0,0,0,2.93,1.41,OF-3B-1B-SS,morsemi01
765,Dustin Moseley,24,LAA,AL,3,2,0,11.0,1,0,1,0,0,1.000,,,0,0,0,0.82,0.33,P,moseldu01
766,Guillermo Mota,32,TOT,ZZ,52,0,0,55.2,4,0,4,0,0,1.000,,,-1,-21,0,0.65,0.08,P,motagu01
767,Chad Mottola,34,TOR,AL,5,2,1,18.0,3,3,0,0,0,1.000,-2,-100,-4,-266,0,1.50,0.60,OF,mottoch01
768,Jamie Moyer,43,TOT,ZZ,33,33,2,211.1,50,12,36,2,5,.960,,,4,22,0,2.04,1.45,P,moyerja01
769,Peter Moylan,27,ATL,NL,15,0,0,15.0,1,0,1,0,0,1.000,,,-2,-27,0,0.60,0.07,P,moylape01
770,Bill Mueller,35,LAD,NL,30,30,27,256.0,84,15,61,8,7,.905,-1,-5,-2,-8,-1,2.67,2.53,3B,muellbi02
771,Edward Mujica,22,CLE,AL,10,0,0,18.1,2,0,2,0,0,1.000,,,-1,-11,0,0.98,0.20,P,mujiced01
772,Mark Mulder,28,STL,NL,17,17,0,93.1,29,1,28,0,2,1.000,,,2,4,0,2.80,1.71,P,muldema01
773,Terry Mulholland,43,ARI,NL,5,0,0,3.0,1,0,1,0,0,1.000,,,0,0,0,3.00,0.20,P,mulhote01
774,Eric Munson,28,HOU,NL,41,32,23,300.1,238,226,11,1,6,.996,-2,-6,-1,-3,-1,7.10,5.78,C-1B,munsoer01
775,Scott Munter,26,SFG,NL,27,0,0,22.2,5,3,2,0,1,1.000,,,0,0,0,1.99,0.19,P,muntesc01
776,David Murphy,24,BOS,AL,16,6,4,65.1,12,12,0,0,0,1.000,0,-2,-6,-110,0,1.65,0.75,OF,murphda07
777,Tommy Murphy,26,LAA,AL,42,16,14,186.2,66,64,2,0,2,1.000,-1,-5,12,77,4,3.18,1.57,OF,murphto03
778,Matt Murton,24,CHC,NL,133,122,97,1049.0,246,240,3,3,2,.988,5,6,4,4,-4,2.08,1.83,OF,murtoma01
779,Mike Mussina,37,NYY,AL,32,32,1,197.1,25,3,22,0,0,1.000,,,1,1,-1,1.14,0.78,P,mussimi01
780,Brett Myers,25,PHI,NL,31,31,1,198.0,38,13,25,0,1,1.000,,,0,0,0,1.73,1.23,P,myersbr01
781,Mike Myers,37,NYY,AL,62,0,0,30.2,7,0,7,0,0,1.000,,,1,7,0,2.05,0.11,P,myersmi01
782,Xavier Nady,27,TOT,NL,127,122,105,1095.0,481,437,38,6,30,.988,-6,-7,-6,-6,2,3.90,3.54,OF-1B,nadyxa01
783,Clint Nageotte,25,SEA,AL,1,0,0,1.0,1,1,0,0,0,1.000,,,0,0,0,9.00,1.00,P,nageocl01
784,Mike Napoli,24,LAA,AL,94,77,70,716.1,631,575,48,8,2,.987,-1,-2,2,4,0,7.83,6.63,C,napolmi01
785,Chris Narveson,24,STL,NL,5,1,0,9.1,1,1,0,0,0,1.000,,,0,0,0,0.96,0.20,P,narvech01
786,Joe Nathan,31,MIN,AL,64,0,0,68.1,10,3,5,2,1,.800,,,0,0,0,1.05,0.13,P,nathajo01
787,Dioner Navarro,22,TOT,ZZ,78,75,72,653.2,524,479,37,8,3,.985,-2,-4,-4,-7,-3,7.10,6.62,C,navardi01
788,Oswaldo Navarro,21,SEA,AL,2,0,0,6.0,4,0,3,1,2,.750,0,-20,0,0,0,4.50,1.50,SS,navaros01
