Rk,Name,Age,Tm,Lg,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,RF/9,RF/G,Pos Summary,Name-additional
655,Pat Mahomes,31,CHC,NL,16,2,0,32.2,7,1,6,0,0,1.000,,,1.93,0.44,P,mahompa01
656,Mike Mahoney,29,CHC,NL,16,9,3,83.1,83,76,7,0,0,1.000,2,29,8.96,5.19,C,mahonmi02
657,Oswaldo Mairena,26,FLA,NL,31,0,0,33.2,5,0,5,0,0,1.000,,,1.34,0.16,P,maireos01
658,Brian Mallette,27,MIL,NL,5,0,0,5.0,2,0,2,0,0,1.000,,,3.60,0.40,P,mallebr01
659,Marty Malloy,30,FLA,NL,5,0,0,19.0,9,5,4,0,1,1.000,0,13,4.26,1.80,2B-3B,malloma01
660,Jim Mann,27,HOU,NL,17,0,0,22.0,2,0,2,0,0,1.000,,,0.82,0.12,P,mannji01
661,Matt Mantei,28,ARI,NL,31,0,0,26.2,2,0,2,0,0,1.000,,,0.68,0.06,P,mantema01
662,Josias Manzanillo,34,PIT,NL,13,0,0,13.0,3,2,1,0,0,1.000,,,2.08,0.23,P,manzajo01
663,Mike Maroth,24,DET,AL,21,21,0,128.2,18,5,13,0,0,1.000,,,1.26,0.86,P,marotmi01
664,Jason Marquis,23,ATL,NL,22,22,0,114.1,29,18,10,1,1,.966,,,2.20,1.27,P,marquja01
665,Eli Marrero,28,STL,NL,128,101,55,937.1,374,349,18,7,8,.981,2,2,3.52,2.38,OF-C-1B,marreel01
666,Damaso Marte,27,CHW,AL,68,0,0,60.1,10,0,10,0,0,1.000,,,1.49,0.15,P,marteda01
667,Tom Martin,32,TBD,AL,2,0,0,1.2,0,0,0,0,0,,,,0.00,0.00,P,martito02
668,Pedro Martinez,30,BOS,AL,30,30,2,199.1,34,16,16,2,1,.941,,,1.44,1.07,P,martipe02
669,Ramon Martinez,29,SFG,NL,65,44,35,418.1,227,109,110,8,35,.965,-2,-7,4.71,3.32,SS-2B-1B-OF-3B,martira03
670,Tino Martinez,34,STL,NL,149,141,122,1218.0,1311,1220,86,5,119,.996,4,4,9.65,8.77,1B,martiti02
671,Victor Martinez,23,CLE,AL,9,7,6,69.0,58,55,2,1,0,.983,-1,-17,7.43,6.33,C,martivi01
672,Henry Mateo,25,MON,NL,5,3,3,29.0,20,4,15,1,1,.950,1,50,5.90,3.80,SS-2B,mateohe01
673,Julio Mateo,24,SEA,AL,12,0,0,21.0,1,0,1,0,0,1.000,,,0.43,0.08,P,mateoju01
674,Ruben Mateo,24,CIN,NL,24,19,8,152.0,34,33,1,0,0,1.000,-3,-22,2.01,1.42,OF,mateoru01
675,Mike Matheny,31,STL,NL,107,96,72,831.1,631,563,64,4,7,.994,6,9,6.79,5.86,C-1B,mathemi01
676,T.J. Mathews,32,HOU,NL,12,0,0,18.1,4,0,4,0,1,1.000,,,1.96,0.33,P,mathet.01
677,Julius Matos,27,SDP,NL,70,39,30,423.0,228,88,131,9,30,.961,-4,-12,4.66,2.92,2B-3B-SS-OF-1B,matosju01
678,Luis Matos,23,BAL,AL,14,8,5,76.2,17,17,0,0,0,1.000,-1,-11,2.00,1.21,OF,matoslu01
679,Gary Matthews,27,BAL,AL,100,88,78,801.0,191,179,6,6,1,.969,3,4,2.08,1.85,OF,matthga02
680,Mike Matthews,28,TOT,NL,47,0,0,45.2,10,0,9,1,1,.900,,,1.77,0.19,P,matthmi01
681,Dave Maurer,27,CLE,AL,2,0,0,1.1,0,0,0,0,0,,,,0.00,0.00,P,maureda01
682,Darrell May,30,KCR,AL,30,21,2,131.1,29,13,14,2,1,.931,,,1.85,0.90,P,mayda02
683,Brent Mayne,34,KCR,AL,99,93,88,836.2,595,552,39,4,4,.993,0,0,6.36,5.97,C,maynebr01
684,Joe Mays,26,MIN,AL,17,17,1,95.1,23,8,13,2,4,.913,,,1.98,1.24,P,maysjo01
685,Dave McCarty,32,TOT,AL,20,17,13,149.0,92,86,6,0,5,1.000,2,12,5.56,4.60,OF-1B,mccarda01
686,Quinton McCracken,31,ARI,NL,97,78,64,741.0,188,182,5,1,1,.995,4,6,2.27,1.93,OF,mccraqu01
687,Donzell McDonald,27,KCR,AL,7,6,5,49.2,3,3,0,0,0,1.000,-3,-72,0.54,0.43,OF,mcdondo01
688,John McDonald,27,CLE,AL,90,76,65,681.1,374,129,237,8,52,.979,1,1,4.83,3.85,2B-SS-3B,mcdonjo03
689,Joe McEwing,29,NYM,NL,85,41,23,434.0,209,131,71,7,14,.967,5,13,4.19,2.04,OF-SS-3B-2B-1B,mcewijo01
690,Fred McGriff,38,CHC,NL,137,136,105,1149.1,1072,1005,60,7,84,.993,-6,-6,8.34,7.77,1B,mcgrifr01
691,Ryan McGuire,30,BAL,AL,7,4,3,37.2,39,36,3,0,4,1.000,0,3,9.32,5.57,1B,mcguiry01
692,Cody McKay,28,OAK,AL,1,1,0,8.0,6,6,0,0,0,1.000,0,0,6.75,6.00,C,mckayco01
693,Walt McKeel,30,COL,NL,5,3,3,28.1,22,22,0,0,0,1.000,-2,-85,6.99,4.40,C,mckeewa01
694,Mark McLemore,37,SEA,AL,96,90,51,762.0,206,181,18,7,1,.966,-3,-5,2.35,1.90,OF-3B-2B-SS,mclemma01
695,Brian Meadows,26,PIT,NL,11,11,0,62.2,17,3,12,2,1,.882,,,2.15,1.36,P,meadobr01
696,Jim Mecir,32,OAK,AL,61,0,0,67.2,22,7,15,0,0,1.000,,,2.93,0.36,P,mecirji01
697,Mitch Meluskey,28,DET,AL,8,8,8,71.1,37,34,3,0,0,1.000,1,17,4.67,4.63,C,melusmi01
698,Kevin Mench,24,TEX,AL,106,96,73,863.2,202,193,7,2,0,.990,-5,-8,2.08,1.89,OF,menchke01
699,Ramiro Mendoza,30,NYY,AL,62,0,0,91.2,30,7,22,1,0,.967,,,2.85,0.47,P,mendora01
700,Frank Menechino,31,OAK,AL,36,32,32,302.0,138,40,96,2,12,.986,-3,-12,4.05,3.58,2B-3B-SS,menecfr01
701,Hector Mercado,28,PHI,NL,31,3,0,39.0,4,1,3,0,0,1.000,,,0.92,0.13,P,mercahe01
702,Orlando Merced,35,HOU,NL,64,52,24,446.2,155,142,11,2,9,.987,6,15,3.08,2.39,OF-1B-3B,merceor01
703,Kent Mercker,34,COL,NL,58,0,0,44.0,6,3,2,1,0,.833,,,1.02,0.09,P,merckke01
704,Lou Merloni,31,BOS,AL,81,54,46,532.1,282,107,170,5,30,.982,6,14,4.68,3.30,2B-3B-SS-1B-OF,merlolo01
705,Jose Mesa,36,PHI,NL,74,0,0,75.2,20,4,16,0,0,1.000,,,2.38,0.27,P,mesajo01
706,Dan Miceli,31,TEX,AL,9,0,0,8.1,1,0,1,0,0,1.000,,,1.08,0.11,P,micelda01
707,Jason Michaels,26,PHI,NL,27,10,6,114.0,26,22,2,2,0,.923,-3,-32,1.89,0.89,OF-3B,michaja01
708,Chris Michalak,31,TEX,AL,13,0,0,14.1,4,0,4,0,0,1.000,,,2.51,0.31,P,michach01
709,Jason Middlebrook,27,TOT,NL,15,5,0,51.1,4,0,4,0,0,1.000,,,0.70,0.27,P,middlja01
710,Doug Mientkiewicz,28,MIN,AL,143,132,119,1177.1,1147,1073,69,5,92,.996,1,1,8.73,7.99,1B,mientdo01
711,Kevin Millar,30,FLA,NL,110,110,68,916.2,210,194,12,4,1,.981,0,0,2.02,1.84,OF-3B-1B,millake01
712,Corky Miller,26,CIN,NL,38,35,27,301.0,245,220,23,2,4,.992,1,4,7.27,6.39,C,milleco01
713,Damian Miller,32,ARI,NL,100,90,65,763.0,767,716,49,2,8,.997,1,2,9.02,7.65,C,milleda02
714,Justin Miller,24,TOR,AL,25,18,0,102.1,18,8,10,0,0,1.000,,,1.58,0.72,P,milleju01
715,Matt Miller,27,DET,AL,2,0,0,0.2,0,0,0,0,0,,,,0.00,0.00,P,millema01
716,Travis Miller,29,MIN,AL,5,0,0,4.0,0,0,0,0,0,,,,0.00,0.00,P,milletr01
717,Wade Miller,25,HOU,NL,26,26,1,164.2,43,22,19,2,1,.953,,,2.24,1.58,P,millewa04
718,Kevin Millwood,27,ATL,NL,35,34,1,217.0,35,8,25,2,2,.943,,,1.37,0.94,P,millwke01
719,Eric Milton,26,MIN,AL,29,29,2,171.0,18,5,12,1,1,.944,,,0.89,0.59,P,miltoer01
720,Damon Minor,28,SFG,NL,44,35,22,302.2,331,310,20,1,29,.997,0,1,9.81,7.50,1B,minorda01
721,Doug Mirabelli,31,BOS,AL,50,41,34,378.1,315,285,30,0,3,1.000,2,6,7.49,6.30,C,mirabdo01
722,Dave Mlicki,34,HOU,NL,22,16,0,86.0,13,4,8,1,0,.923,,,1.26,0.55,P,mlickda01
723,Brian Moehler,30,TOT,ZZ,13,12,0,63.0,17,4,13,0,0,1.000,,,2.43,1.31,P,moehlbr01
724,Chad Moeller,27,ARI,NL,35,31,25,277.2,318,310,7,1,0,.997,0,0,10.27,9.06,C,moellch01
725,Dustan Mohr,26,MIN,AL,113,98,81,905.2,245,239,4,2,2,.992,8,11,2.41,2.15,OF,mohrdu01
726,Bengie Molina,27,ANA,AL,121,114,104,1014.1,768,707,60,1,6,.999,10,12,6.81,6.34,C,molinbe01
727,Gabe Molina,27,STL,NL,12,0,0,11.1,2,0,2,0,1,1.000,,,1.59,0.17,P,molinga01
728,Izzy Molina,31,BAL,AL,1,1,1,9.0,8,7,1,0,0,1.000,0,0,8.00,8.00,C,moliniz01
729,José Molina,27,ANA,AL,29,24,17,210.0,173,154,16,3,3,.983,1,6,7.29,5.86,C,molinjo01
730,Raul Mondesí,31,TOT,AL,132,132,129,1187.0,253,240,7,6,1,.976,-9,-9,1.87,1.87,OF,mondera01
731,Craig Monroe,25,DET,AL,9,6,6,56.0,20,18,1,1,0,.950,1,26,3.05,2.11,OF,monrocr01
732,Melvin Mora,30,BAL,AL,145,142,120,1267.2,500,330,158,12,32,.976,21,20,3.46,3.11,OF-SS-2B,morame01
733,Mike Mordecai,34,TOT,NL,67,33,25,346.2,167,67,95,5,20,.970,-1,-3,4.21,2.28,SS-3B-1B-2B-OF,mordemi01
734,Juan Moreno,27,SDP,NL,4,0,0,6.0,0,0,0,0,0,,,,0.00,0.00,P,morenju02
735,Mike Morgan,42,ARI,NL,29,0,0,34.0,5,1,3,1,0,.800,,,1.06,0.14,P,morgami01
736,Mike Moriarty,28,BAL,AL,7,3,3,32.0,23,6,17,0,4,1.000,1,45,6.47,3.29,2B-SS-3B,moriami01
737,Matt Morris,27,STL,NL,32,32,1,210.1,33,11,22,0,0,1.000,,,1.41,1.03,P,morrima01
738,Warren Morris,28,MIN,AL,4,2,0,16.0,8,2,6,0,1,1.000,1,68,4.50,2.00,2B,morriwa02
739,Damian Moss,25,ATL,NL,33,29,0,179.0,44,5,37,2,3,.955,,,2.11,1.27,P,mossda01
740,Guillermo Mota,28,LAD,NL,43,0,0,60.2,9,2,7,0,0,1.000,,,1.34,0.21,P,motagu01
741,Jamie Moyer,39,SEA,AL,34,34,4,230.2,57,22,34,1,5,.982,,,2.18,1.65,P,moyerja01
742,Bill Mueller,31,TOT,NL,104,90,85,834.2,227,62,159,6,19,.974,1,2,2.38,2.13,3B,muellbi02
743,Mark Mulder,24,OAK,AL,30,30,2,207.1,46,10,36,0,3,1.000,,,2.00,1.53,P,muldema01
744,Terry Mulholland,39,TOT,ZZ,37,3,0,79.0,25,10,13,2,2,.920,,,2.62,0.62,P,mulhote01
745,Scott Mullen,27,KCR,AL,44,0,0,40.0,6,1,3,2,1,.667,,,0.90,0.09,P,mullesc01
746,Peter Munro,27,HOU,NL,19,14,0,80.2,33,14,18,1,1,.970,,,3.57,1.68,P,munrope01
747,Eric Munson,24,DET,AL,4,4,4,34.0,33,29,3,1,3,.970,0,-14,8.47,8.00,1B,munsoer01
748,Calvin Murray,30,TOT,ZZ,44,26,22,254.1,83,79,3,1,1,.988,0,-2,2.90,1.86,OF,murraca01
749,Heath Murray,29,CLE,AL,9,0,0,12.0,3,0,3,0,0,1.000,,,2.25,0.33,P,murrahe01
750,Mike Mussina,33,NYY,AL,33,33,2,215.2,49,16,32,1,3,.980,,,2.00,1.45,P,mussimi01
751,Brett Myers,21,PHI,NL,12,12,1,72.0,17,6,11,0,2,1.000,,,2.13,1.42,P,myersbr01
752,Greg Myers,36,OAK,AL,53,36,27,343.1,286,264,21,1,0,.997,1,3,7.47,5.38,C,myersgr01
753,Mike Myers,33,ARI,NL,69,0,0,37.0,13,2,11,0,0,1.000,,,3.16,0.19,P,myersmi01
754,Rodney Myers,33,SDP,NL,14,0,0,21.1,5,3,2,0,1,1.000,,,2.11,0.36,P,myersro01
755,Aaron Myette,24,TEX,AL,14,11,0,48.1,6,3,2,1,0,.833,,,0.93,0.33,P,myettaa01
756,Charles Nagy,35,CLE,AL,19,7,0,48.2,6,2,4,0,0,1.000,,,1.11,0.32,P,nagych01
757,Shane Nance,24,MIL,NL,4,0,0,6.1,2,1,1,0,0,1.000,,,2.84,0.50,P,nancesh01
758,Joe Nathan,27,SFG,NL,4,0,0,3.2,2,0,2,0,0,1.000,,,4.91,0.50,P,nathajo01
759,Denny Neagle,33,COL,NL,35,28,1,164.1,34,8,25,1,1,.971,,,1.81,0.94,P,neaglde01
760,Blaine Neal,24,FLA,NL,32,0,0,33.0,4,3,1,0,0,1.000,,,1.09,0.13,P,nealbl01
761,Bry Nelson,28,BOS,AL,22,8,7,96.1,43,25,17,1,2,.977,0,-2,3.92,1.91,2B-OF,nelsobr01
762,Jeff Nelson,35,SEA,AL,41,0,0,45.2,6,2,4,0,0,1.000,,,1.18,0.15,P,nelsoje01
763,Robb Nen,32,SFG,NL,67,0,0,73.2,12,7,5,0,0,1.000,,,1.47,0.18,P,nenro01
764,Nick Neugebauer,21,MIL,NL,12,12,0,55.1,8,4,4,0,0,1.000,,,1.30,0.67,P,neugeni01
765,Phil Nevin,31,SDP,NL,107,107,82,889.1,489,318,153,18,47,.963,-1,-2,4.77,4.40,3B-1B,nevinph01
766,Chris Nichting,36,COL,NL,29,0,0,36.1,5,2,3,0,1,1.000,,,1.24,0.17,P,nichtch01
767,Doug Nickle,27,TOT,NL,14,0,0,16.0,4,1,2,1,0,.750,,,1.69,0.21,P,nickldo01
768,Jose Nieves,27,ANA,AL,37,23,13,234.1,122,58,57,7,15,.943,-6,-32,4.42,2.80,2B-SS-1B-3B-OF,nievejo01
769,Wil Nieves,24,SDP,NL,27,20,14,182.1,173,160,8,5,0,.971,-2,-13,8.29,6.22,C,nievewi01
770,C.J. Nitkowski,29,TEX,AL,12,0,0,13.2,2,0,2,0,0,1.000,,,1.32,0.17,P,nitkoc.01
771,Trot Nixon,28,BOS,AL,152,145,137,1310.0,305,293,7,5,3,.984,6,5,2.06,1.97,OF,nixontr01
772,Hideo Nomo,33,LAD,NL,34,34,0,220.1,35,10,21,4,2,.886,,,1.27,0.91,P,nomohi01
773,Takahito Nomura,33,MIL,NL,21,0,0,13.2,1,0,1,0,0,1.000,,,0.66,0.05,P,nomurta01
774,Greg Norton,29,COL,NL,36,27,14,232.2,110,75,30,5,9,.955,-3,-17,4.06,2.69,3B-1B-OF,nortogr01
775,Abraham Nunez,26,PIT,NL,69,52,42,479.2,300,103,190,7,50,.977,8,21,5.50,4.19,2B-SS,nunezab01
776,Abraham Nunez,25,FLA,NL,15,2,2,45.0,12,12,0,0,0,1.000,1,35,2.40,0.80,OF,nunezab02
777,Jose Nunez,23,SDP,NL,1,0,0,1.0,0,0,0,0,0,,,,0.00,0.00,P,nunezjo02
778,Vladimir Núñez,27,FLA,NL,77,0,0,97.2,17,4,13,0,1,1.000,,,1.57,0.22,P,nunezvl01
779,Troy O'Leary,32,MON,NL,70,68,46,562.2,130,126,1,3,0,.977,-2,-5,2.03,1.81,OF,o'leatr01
780,Wes Obermueller,25,KCR,AL,2,2,0,7.2,0,0,0,0,0,,,,0.00,0.00,P,obermwe01
781,Alex Ochoa,30,TOT,ZZ,108,68,51,691.2,181,172,7,2,2,.989,5,9,2.33,1.66,OF,ochoaal01
782,Jose Offerman,33,TOT,AL,60,49,45,443.2,418,376,39,3,38,.993,5,12,8.42,6.80,1B-OF-2B,offerjo01
783,Tomo Ohka,26,MON,NL,32,31,2,192.2,54,24,30,0,2,1.000,,,2.52,1.69,P,ohkato01
784,Augie Ojeda,27,CHC,NL,30,20,14,194.0,96,34,59,3,8,.969,0,-1,4.31,3.00,SS-2B-3B,ojedaau01
785,John Olerud,33,SEA,AL,152,150,134,1317.2,1275,1169,101,5,122,.996,2,2,8.67,8.36,1B,olerujo01
786,Darren Oliver,31,BOS,AL,14,9,1,58.0,8,2,6,0,0,1.000,,,1.24,0.57,P,oliveda02
787,Miguel Olivo,23,CHW,AL,6,6,6,48.1,32,31,1,0,0,1.000,0,0,5.96,5.33,C,olivomi01
788,Kevin Olsen,25,FLA,NL,17,8,0,55.2,13,8,4,1,0,.923,,,1.94,0.71,P,olsenke01
789,Luis Ordaz,26,KCR,AL,33,28,19,256.0,124,47,75,2,16,.984,-4,-16,4.29,3.39,2B-SS-3B,ordazlu01
790,Magglio Ordonez,28,CHW,AL,150,149,142,1289.0,294,282,8,4,0,.986,-10,-10,2.02,1.93,OF,ordonma01
791,Rey Ordóñez,31,NYM,NL,142,134,114,1164.2,615,208,388,19,82,.969,-5,-5,4.61,4.20,SS,ordonre01
792,Kevin Orie,29,CHC,NL,12,9,7,81.0,19,4,13,2,1,.895,-2,-25,1.89,1.42,3B,orieke01
793,Eddie Oropesa,30,ARI,NL,32,0,0,25.1,6,1,4,1,0,.833,,,1.78,0.16,P,oropeed01
794,Jesse Orosco,45,LAD,NL,56,0,0,27.0,5,2,3,0,0,1.000,,,1.67,0.09,P,oroscje01
795,David Ortiz,26,MIN,AL,15,13,6,103.0,97,90,6,1,8,.990,-1,-12,8.39,6.40,1B,ortizda01
796,Héctor Ortiz,32,TEX,AL,7,4,3,38.0,23,22,0,1,0,.957,0,0,5.21,3.14,C,ortizhe01
797,Jose Ortiz,25,COL,NL,54,53,39,437.0,241,104,134,3,24,.988,2,4,4.90,4.41,2B-3B,ortizjo04
798,Ramon Ortiz,29,ANA,AL,32,32,4,217.1,31,8,19,4,1,.871,,,1.12,0.84,P,ortizra02
799,Russ Ortiz,28,SFG,NL,33,33,2,214.1,63,15,47,1,2,.984,,,2.60,1.88,P,ortizru01
800,Donovan Osborne,33,CHC,NL,11,0,0,16.0,2,0,2,0,0,1.000,,,1.13,0.18,P,osbordo01
801,Keith Osik,33,PIT,NL,36,21,16,211.2,161,127,33,1,3,.994,1,3,6.80,4.44,C-3B-1B-2B-OF,osikke01
802,Jimmy Osting,25,MIL,NL,3,3,0,12.0,4,1,3,0,0,1.000,,,3.00,1.33,P,ostinji01
803,Antonio Osuna,29,CHW,AL,59,0,0,67.2,17,7,10,0,2,1.000,,,2.26,0.29,P,osunaan01
804,Roy Oswalt,24,HOU,NL,35,34,0,233.0,52,13,38,1,3,.981,,,1.97,1.46,P,oswalro01
805,Eric Owens,31,FLA,NL,121,89,71,863.0,239,223,10,6,1,.975,8,12,2.43,1.93,OF,owenser01
806,Pablo Ozuna,27,FLA,NL,11,6,6,61.0,30,13,16,1,3,.967,-2,-43,4.28,2.64,2B-OF,ozunapa01
807,Vicente Padilla,24,PHI,NL,32,32,1,206.0,43,10,32,1,1,.977,,,1.83,1.31,P,padilvi01
808,Orlando Palmeiro,33,ANA,AL,86,62,44,582.2,150,146,3,1,1,.993,2,5,2.30,1.73,OF,palmeor01
809,Rafael Palmeiro,37,TEX,AL,97,95,79,836.1,828,739,84,5,83,.994,2,2,8.86,8.48,1B,palmera01
810,Jose Paniagua,28,DET,AL,41,0,0,41.2,6,1,5,0,0,1.000,,,1.30,0.15,P,paniajo01
811,Craig Paquette,33,DET,AL,67,62,52,539.2,246,146,91,9,10,.963,-5,-11,3.95,3.34,3B-1B-OF,paquecr01
812,Chan Ho Park,29,TEX,AL,25,25,0,145.2,28,12,15,1,3,.964,,,1.67,1.08,P,parkch01
813,Chad Paronto,26,CLE,AL,29,0,0,35.2,7,2,5,0,1,1.000,,,1.77,0.24,P,paronch01
814,Jim Parque,27,CHW,AL,8,4,0,25.1,2,0,2,0,0,1.000,,,0.71,0.25,P,parquji01
815,Jose Parra,29,ARI,NL,16,0,0,14.0,2,1,1,0,0,1.000,,,1.29,0.13,P,parrajo01
816,Steve Parris,34,TOR,AL,14,14,0,75.1,13,6,7,0,0,1.000,,,1.55,0.93,P,parrist01
817,Corey Patterson,22,CHC,NL,147,136,125,1217.1,311,303,5,3,1,.990,-5,-5,2.28,2.10,OF,patteco01
818,Danny Patterson,31,DET,AL,6,0,0,3.0,1,0,1,0,0,1.000,,,3.00,0.17,P,patteda04
819,John Patterson,24,ARI,NL,7,5,0,30.2,6,1,5,0,0,1.000,,,1.76,0.86,P,pattejo02
820,Josh Paul,27,CHW,AL,33,31,29,271.1,211,203,6,2,1,.991,-2,-11,6.93,6.33,C-OF,pauljo01
821,Carl Pavano,26,TOT,NL,37,22,0,136.0,23,3,19,1,4,.957,,,1.46,0.59,P,pavanca01
822,Jay Payton,29,TOT,NL,126,109,91,974.2,262,252,9,1,1,.996,9,11,2.41,2.07,OF,paytoja01
823,Josh Pearce,24,STL,NL,3,3,0,13.0,3,2,1,0,1,1.000,,,2.08,1.00,P,pearcjo01
824,Jason Pearson,26,SDP,NL,2,0,0,1.2,0,0,0,0,0,,,,0.00,0.00,P,pearsja01
825,Terry Pearson,30,DET,AL,4,0,0,6.0,0,0,0,0,0,,,,0.00,0.00,P,pearste01
826,Jake Peavy,21,SDP,NL,17,17,0,97.2,28,9,19,0,0,1.000,,,2.58,1.65,P,peavyja01
827,Alex Pelaez,26,SDP,NL,3,2,2,19.0,15,13,2,0,3,1.000,0,-6,7.11,5.00,3B-1B-2B,pelaeal01
828,Kit Pellow,28,KCR,AL,21,13,5,118.2,71,41,25,5,8,.930,0,0,5.01,3.00,3B-1B,pelloki01
829,Dave Pember,24,MIL,NL,4,1,0,8.2,1,1,0,0,0,1.000,,,1.04,0.25,P,pembeda01
830,Carlos Pena,24,TOT,AL,113,111,109,977.2,1085,1010,71,4,96,.996,-3,-3,9.95,9.57,1B,penaca01
831,Wily Mo Peña,20,CIN,NL,4,4,1,26.1,4,4,0,0,0,1.000,-1,-46,1.37,1.00,OF,penawi01
832,Brad Penny,24,FLA,NL,24,24,1,129.1,26,12,14,0,1,1.000,,,1.81,1.08,P,pennybr01
833,Troy Percival,32,ANA,AL,58,0,0,56.1,4,1,3,0,0,1.000,,,0.64,0.07,P,percitr01
834,Eddie Pérez,34,CLE,AL,42,34,31,313.0,257,235,19,3,7,.988,1,4,7.30,6.05,C,perezed02
835,Eduardo Perez,32,STL,NL,49,25,10,238.1,109,102,5,2,6,.982,1,7,4.04,2.10,OF-1B-3B,perezed01
836,Neifi Perez,29,KCR,AL,144,142,133,1250.2,698,265,413,20,109,.971,-2,-2,4.88,4.71,SS-2B,perezne01
837,Odalis Perez,24,LAD,NL,32,32,4,222.1,76,23,51,2,3,.974,,,3.00,2.31,P,perezod01
838,Oliver Pérez,20,SDP,NL,16,15,0,90.0,12,2,9,1,1,.917,,,1.10,0.69,P,perezol01
839,Timo Perez,27,NYM,NL,122,107,71,933.2,281,266,9,6,3,.979,7,9,2.65,2.25,OF,perezti01
840,Tomas Perez,28,PHI,NL,74,44,36,465.0,264,112,148,4,34,.985,2,4,5.03,3.21,2B-SS-3B-1B-P,perezto03
841,Yorkis Perez,34,BAL,AL,23,0,0,27.1,7,2,3,2,0,.714,,,1.65,0.22,P,perezyo01
842,Matt Perisho,27,DET,AL,5,0,0,10.1,1,0,1,0,0,1.000,,,0.87,0.20,P,perisma01
843,Chan Perry,29,KCR,AL,5,3,2,26.2,37,35,2,0,2,1.000,1,36,12.49,7.40,1B,perrych01
844,Herbert Perry,32,TEX,AL,119,111,99,985.0,349,138,197,14,23,.960,-1,-2,3.06,2.68,3B-1B-OF,perryhe01
845,Robert Person,32,PHI,NL,16,16,0,87.2,13,4,9,0,0,1.000,,,1.33,0.81,P,persoro01
846,Ben Petrick,25,COL,NL,30,25,17,212.2,115,109,3,3,0,.974,-1,-3,4.74,3.73,C-OF,petribe01
847,Andy Pettitte,30,NYY,AL,22,22,3,134.2,37,8,27,2,0,.946,,,2.34,1.59,P,pettian01
848,Josh Phelps,24,TOR,AL,2,1,0,9.0,9,9,0,0,1,1.000,0,0,9.00,4.50,1B,phelpjo01
849,Travis Phelps,24,TBD,AL,26,0,0,37.2,6,0,6,0,0,1.000,,,1.43,0.23,P,phelptr01
850,Brandon Phillips,21,CLE,AL,11,8,8,80.2,46,16,28,2,4,.957,0,6,4.91,4.00,2B,phillbr01
851,Jason Phillips,28,CLE,AL,8,6,0,41.2,9,2,7,0,0,1.000,,,1.94,1.13,P,phillja03
852,Jason Phillips,25,NYM,NL,7,2,2,37.0,28,27,1,0,0,1.000,1,32,6.81,4.00,C,phillja04
853,Adam Piatt,26,OAK,AL,51,35,30,341.0,71,70,1,0,1,1.000,-1,-3,1.87,1.39,OF-1B,piattad01
854,Mike Piazza,33,NYM,NL,121,119,92,1007.2,869,811,46,12,3,.986,-12,-14,7.65,7.08,C,piazzmi01
855,Hipolito Pichardo,32,HOU,NL,1,0,0,0.1,0,0,0,0,0,,,,0.00,0.00,P,pichahi01
856,Kevin Pickford,27,SDP,NL,16,4,0,30.0,9,3,5,1,1,.889,,,2.40,0.50,P,pickfke01
857,Juan Pierre,24,COL,NL,149,133,129,1197.2,367,363,2,2,1,.995,3,3,2.74,2.45,OF,pierrju01
858,A.J. Pierzynski,25,MIN,AL,124,118,103,1035.2,801,757,41,3,3,.996,-1,-1,6.93,6.44,C,pierza.01
859,Luis Pineda,27,CIN,NL,26,2,0,32.1,2,1,1,0,1,1.000,,,0.56,0.08,P,pinedlu01
860,Joel Pineiro,23,SEA,AL,37,28,2,194.1,50,14,34,2,4,.960,,,2.22,1.30,P,pineijo01
861,Dan Plesac,40,TOT,ZZ,60,0,0,36.1,3,0,3,0,0,1.000,,,0.74,0.05,P,plesada01
862,Scott Podsednik,26,SEA,AL,11,3,3,51.0,16,15,0,1,0,.938,0,0,2.65,1.36,OF,podsesc01
863,Placido Polanco,26,TOT,NL,144,129,120,1203.1,442,120,313,9,47,.980,14,14,3.24,2.89,3B-SS-2B,polanpl01
864,Cliff Politte,28,TOT,ZZ,68,0,0,73.2,6,1,5,0,0,1.000,,,0.73,0.09,P,politcl01
865,Sidney Ponson,25,BAL,AL,28,28,3,176.0,41,20,21,0,3,1.000,,,2.10,1.46,P,ponsosi01
866,Mike Porzio,29,CHW,AL,32,0,0,43.0,6,3,3,0,1,1.000,,,1.26,0.19,P,porzimi01
867,Jorge Posada,31,NYY,AL,138,131,126,1191.2,1043,965,66,12,5,.988,-4,-4,7.79,7.47,C,posadjo01
868,Lou Pote,30,ANA,AL,31,0,0,50.1,16,4,11,1,0,.938,,,2.68,0.48,P,potelo01
869,Brian Powell,28,DET,AL,13,9,0,57.2,9,6,3,0,0,1.000,,,1.40,0.69,P,powelbr01
870,Jay Powell,30,TEX,AL,51,0,0,49.2,13,4,9,0,0,1.000,,,2.36,0.25,P,powelja04
871,Andy Pratt,22,ATL,NL,1,0,0,1.1,1,0,1,0,0,1.000,,,6.75,1.00,P,prattan01
872,Todd Pratt,35,PHI,NL,36,34,27,299.2,269,258,11,0,4,1.000,-1,-2,8.08,7.47,C-1B,prattto02
873,Tom Prince,37,MIN,AL,50,40,34,371.0,287,272,14,1,2,.997,3,10,6.94,5.72,C,princto01
874,Bret Prinz,25,ARI,NL,20,0,0,13.1,2,0,2,0,0,1.000,,,1.35,0.10,P,prinzbr01
