Rk,Name,Age,Tm,Lg,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,RF/9,RF/G,Pos Summary,Name-additional
437,Luther Hackman,24,COL,NL,5,3,0,16.0,6,2,4,0,0,1.000,,,3.38,1.20,P,hackmlu01
438,Jerry Hairston,23,BAL,AL,50,49,43,434.0,269,115,154,0,47,1.000,5,13,5.58,5.38,2B,hairsje02
439,John Halama,27,SEA,AL,38,24,1,179.0,41,7,32,2,5,.951,,,1.96,1.03,P,halamjo01
440,Roy Halladay,22,TOR,AL,36,18,1,149.1,24,8,16,0,3,1.000,,,1.45,0.67,P,hallaro01
441,Shane Halter,29,NYM,NL,2,0,0,2.1,0,0,0,0,0,,0,0,0.00,0.00,OF-SS,haltesh01
442,Darryl Hamilton,34,TOT,NL,134,124,111,1085.1,308,305,3,0,0,1.000,-10,-11,2.55,2.30,OF,hamilda02
443,Joey Hamilton,28,TOR,AL,22,18,0,98.0,14,4,10,0,0,1.000,,,1.29,0.64,P,hamiljo02
444,Jeffrey Hammonds,28,CIN,NL,106,54,36,583.0,162,157,5,0,2,1.000,13,26,2.50,1.53,OF,hammoje01
445,Mike Hampton,26,HOU,NL,34,34,3,239.0,56,12,41,3,4,.946,,,2.00,1.56,P,hamptmi01
446,Chris Haney,30,CLE,AL,13,4,0,40.1,8,4,3,1,1,.875,,,1.56,0.54,P,haneych01
447,Greg Hansell,28,PIT,NL,33,0,0,39.1,6,1,5,0,1,1.000,,,1.37,0.18,P,hansegr01
448,Dave Hansen,30,LAD,NL,35,10,6,125.2,78,58,17,3,6,.962,1,11,5.37,2.14,3B-1B-OF,hanseda01
449,Jed Hansen,26,KCR,AL,38,22,20,219.2,125,57,67,1,21,.992,-9,-48,5.08,3.26,2B-SS-3B-OF-1B,hanseje01
450,Tim Harikkala,27,BOS,AL,7,0,0,13.0,2,0,2,0,0,1.000,,,1.38,0.29,P,harikti01
451,Pete Harnisch,32,CIN,NL,33,33,2,198.1,28,7,18,3,1,.893,,,1.13,0.76,P,harnipe01
452,Lenny Harris,34,TOT,NL,47,27,19,259.2,133,66,58,9,22,.932,-1,-4,4.30,2.64,2B-OF-3B,harrile01
453,Reggie Harris,30,MIL,NL,8,0,0,12.0,1,1,0,0,1,1.000,,,0.75,0.13,P,harrire01
454,Chad Harville,22,OAK,AL,15,0,0,14.1,0,0,0,0,0,,,,0.00,0.00,P,harvich01
455,Shigetoshi Hasegawa,30,ANA,AL,64,1,0,77.0,19,5,14,0,1,1.000,,,2.22,0.30,P,hasegsh01
456,Bill Haselman,33,DET,AL,39,37,30,313.1,245,231,13,1,0,.996,-1,-4,7.01,6.26,C,haselbi01
457,Scott Hatteberg,29,BOS,AL,23,18,15,158.0,143,128,14,1,1,.993,-1,-8,8.09,6.17,C,hattesc01
458,LaTroy Hawkins,26,MIN,AL,33,33,1,174.1,26,7,18,1,3,.962,,,1.29,0.76,P,hawkila01
459,Charlie Hayes,34,SFG,NL,74,62,43,544.2,228,130,91,7,12,.969,-4,-8,3.65,2.91,3B-1B-OF,hayesch01
460,Jimmy Haynes,26,OAK,AL,30,25,0,142.0,25,1,19,5,1,.800,,,1.27,0.67,P,hayneji01
461,Rick Heiserman,26,STL,NL,3,0,0,4.1,1,1,0,0,1,1.000,,,2.08,0.33,P,heiseri01
462,Rick Helling,28,TEX,AL,35,35,3,219.1,31,4,24,3,2,.903,,,1.15,0.80,P,helliri01
463,Todd Helton,25,COL,NL,156,148,140,1310.0,1355,1243,103,9,152,.993,0,0,9.25,8.63,1B,heltoto01
464,Bret Hemphill,27,ANA,AL,12,7,4,69.0,44,36,6,2,1,.955,1,17,5.48,3.50,C,hemphbr01
465,Rickey Henderson,40,NYM,NL,116,113,57,889.0,170,168,0,2,0,.988,-15,-20,1.70,1.45,OF,henderi01
466,Butch Henry,30,SEA,AL,7,4,0,25.0,2,0,2,0,0,1.000,,,0.72,0.29,P,henrybu01
467,Doug Henry,35,HOU,NL,35,0,0,40.2,9,2,6,1,0,.889,,,1.77,0.23,P,henrydo01
468,Pat Hentgen,30,TOR,AL,34,34,1,199.0,40,15,22,3,4,.925,,,1.67,1.09,P,hentgpa01
469,Felix Heredia,24,CHC,NL,69,0,0,52.0,5,1,4,0,0,1.000,,,0.87,0.07,P,heredfe01
470,Gil Heredia,33,OAK,AL,33,33,1,200.1,40,10,29,1,2,.975,,,1.75,1.18,P,heredgi01
471,Matt Herges,29,LAD,NL,17,0,0,24.1,4,2,2,0,0,1.000,,,1.48,0.24,P,hergema01
472,Chad Hermansen,21,PIT,NL,18,17,15,151.0,29,29,0,0,0,1.000,-2,-12,1.73,1.61,OF,hermach01
473,Dustin Hermanson,26,MON,NL,34,34,0,216.1,41,20,21,0,1,1.000,,,1.71,1.21,P,hermadu01
474,Carlos Hernandez,23,HOU,NL,9,0,0,21.1,19,7,11,1,3,.947,0,0,7.59,2.00,2B-SS,hernaca02
475,José Hernández,29,TOT,NL,146,135,90,1171.0,574,194,363,17,75,.970,0,0,4.28,3.48,SS-OF-1B,hernajo01
476,Liván Hernández,24,TOT,NL,30,30,2,199.2,53,18,34,1,2,.981,,,2.34,1.73,P,hernali01
477,Orlando Hernandez,33,NYY,AL,33,33,2,214.1,44,17,25,2,3,.955,,,1.76,1.27,P,hernaor01
478,Ramon Hernandez,23,OAK,AL,40,39,33,341.0,299,274,19,6,5,.980,-1,-4,7.73,7.33,C,hernara02
479,Roberto Hernandez,34,TBD,AL,72,0,0,73.1,15,4,10,1,1,.933,,,1.72,0.19,P,hernaro01
480,Orel Hershiser,40,NYM,NL,32,32,0,179.0,57,19,35,3,1,.947,,,2.72,1.69,P,hershor01
481,Richard Hidalgo,24,HOU,NL,108,103,79,928.1,231,214,15,2,3,.991,8,10,2.22,2.12,OF,hidalri01
482,Bobby Higginson,28,DET,AL,88,87,84,759.0,180,175,2,3,0,.983,1,2,2.10,2.01,OF,higgibo02
483,Erik Hiljus,26,DET,AL,6,0,0,8.2,1,0,1,0,0,1.000,,,1.04,0.17,P,hiljuer01
484,Glenallen Hill,34,CHC,NL,62,53,29,436.0,88,81,3,4,0,.955,-4,-10,1.73,1.35,OF,hillgl01
485,Ken Hill,33,ANA,AL,26,22,0,128.1,31,6,25,0,3,1.000,,,2.17,1.19,P,hillke01
486,A.J. Hinch,25,OAK,AL,73,67,47,566.2,399,368,26,5,4,.987,-4,-8,6.26,5.40,C,hincha.01
487,Brett Hinchliffe,24,SEA,AL,11,4,0,30.2,8,5,2,1,0,.875,,,2.05,0.64,P,hinchbr01
488,Sterling Hitchcock,28,SDP,NL,33,33,1,205.2,32,7,24,1,0,.969,,,1.36,0.94,P,hitchst01
489,Denny Hocking,29,MIN,AL,133,85,54,837.2,386,193,190,3,45,.992,-8,-11,4.12,2.35,SS-2B-OF-3B-1B,hockide01
490,Trevor Hoffman,31,SDP,NL,63,0,0,67.1,8,3,5,0,0,1.000,,,1.07,0.13,P,hoffmtr01
491,Ray Holbert,28,KCR,AL,33,28,23,253.2,123,45,76,2,20,.984,-3,-16,4.29,3.56,SS-2B-3B,holbera01
492,Todd Hollandsworth,26,LAD,NL,76,58,42,537.2,225,211,11,3,12,.987,-1,-3,3.72,2.78,OF-1B,hollato01
493,Darren Holmes,33,ARI,NL,44,0,0,48.2,12,6,5,1,1,.917,,,2.03,0.25,P,holmeda01
494,Chris Holt,27,HOU,NL,32,26,0,164.0,31,14,16,1,2,.968,,,1.65,0.94,P,holtch01
495,Mike Holtz,26,ANA,AL,28,0,0,22.1,7,2,5,0,0,1.000,,,2.82,0.25,P,holtzmi01
496,Tyler Houston,28,TOT,MLB,92,70,44,608.0,233,116,100,17,9,.927,-4,-8,3.20,2.27,3B-C-1B-OF,houstty01
497,David Howard,32,STL,NL,38,21,11,187.1,101,59,41,1,11,.990,2,15,4.80,2.50,SS-2B-1B-3B-OF,howarda02
498,Thomas Howard,34,STL,NL,48,38,22,329.0,78,77,0,1,0,.987,-1,-4,2.11,1.60,OF,howarth01
499,Jack Howell,37,HOU,NL,8,2,1,24.1,15,10,5,0,4,1.000,2,84,5.55,1.88,1B-3B,howelja02
500,Bob Howry,25,CHW,AL,69,0,0,67.2,5,2,3,0,0,1.000,,,0.67,0.07,P,howrybo01
501,Trent Hubbard,35,LAD,NL,52,16,11,199.1,52,50,1,1,0,.981,-4,-24,2.30,0.96,OF-C-2B,hubbatr01
502,John Hudek,32,TOT,ZZ,20,0,0,21.1,3,1,2,0,0,1.000,,,1.27,0.15,P,hudekjo01
503,Tim Hudson,23,OAK,AL,21,21,1,136.1,33,10,22,1,3,.970,,,2.11,1.52,P,hudsoti01
504,Bobby Hughes,28,MIL,NL,44,20,14,219.1,166,149,15,2,2,.988,-2,-11,6.73,3.73,C,hughebo01
505,Todd Hundley,30,LAD,NL,108,99,84,878.2,748,681,51,16,5,.979,-9,-12,7.50,6.78,C,hundlto01
506,Brian Hunter,31,ATL,NL,106,40,25,481.2,475,435,36,4,37,.992,6,14,8.80,4.32,1B-OF,huntebr01
507,Brian Hunter,28,TOT,AL,139,129,104,1146.1,320,301,15,4,3,.988,2,3,2.48,2.27,OF,huntebr02
508,Torii Hunter,23,MIN,AL,130,113,80,967.1,292,284,7,1,3,.997,3,4,2.71,2.24,OF,hunteto01
509,Butch Huskey,27,TOT,AL,69,65,36,534.0,189,182,6,1,10,.995,-4,-9,3.17,2.69,OF-1B-3B,huskebu01
510,Jeff Huson,34,ANA,AL,78,50,38,483.0,256,104,147,5,34,.980,9,21,4.68,3.06,2B-SS-3B-1B-OF,husonje01
511,Tim Hyers,27,FLA,NL,28,13,8,133.1,89,86,3,0,6,1.000,-2,-20,6.01,3.07,OF-1B,hyersti01
512,Raul Ibanez,27,SEA,AL,71,47,30,448.0,245,234,8,3,18,.988,0,0,4.86,3.06,OF-1B-C,ibanera01
513,Hideki Irabu,30,NYY,AL,32,27,2,169.1,15,2,13,0,0,1.000,,,0.80,0.47,P,irabuhi01
514,Jason Isringhausen,26,TOT,ZZ,33,5,0,64.2,14,4,9,1,1,.929,,,1.81,0.39,P,isrinja01
515,Damian Jackson,25,SDP,NL,121,105,96,943.0,503,174,303,26,70,.948,1,1,4.55,3.85,SS-2B-OF,jacksda04
516,Darrin Jackson,35,CHW,AL,64,31,21,333.0,108,103,2,3,0,.972,5,17,2.84,1.64,OF,jacksda03
517,Michael Jackson,34,CLE,AL,72,0,0,68.2,19,2,16,1,1,.947,,,2.36,0.25,P,jacksmi02
518,Ryan Jackson,27,SEA,AL,29,19,15,183.0,180,167,11,2,19,.989,-1,-8,8.75,5.93,1B-OF,jacksry01
519,John Jaha,33,OAK,AL,8,5,1,37.0,46,42,4,0,3,1.000,0,13,11.19,5.75,1B,jahajo01
520,Kevin Jarvis,29,OAK,AL,4,1,0,14.0,3,2,1,0,0,1.000,,,1.93,0.75,P,jarvike01
521,Stan Javier,35,TOT,NL,112,92,71,847.1,198,189,5,4,3,.980,-10,-14,2.06,1.73,OF,javiest01
522,Gregg Jefferies,31,DET,AL,7,4,3,43.0,26,21,5,0,1,1.000,1,22,5.44,3.71,1B-OF-2B,jeffegr01
523,Reggie Jefferson,30,BOS,AL,2,0,0,5.0,9,8,1,0,0,1.000,0,48,16.20,4.50,1B,jeffere01
524,Geoff Jenkins,24,MIL,NL,128,118,88,1012.1,271,250,14,7,4,.974,15,18,2.35,2.06,OF,jenkige01
525,Marcus Jensen,26,STL,NL,14,10,8,88.1,81,71,9,1,1,.988,0,0,8.15,5.71,C,jensema01
526,Derek Jeter,25,NYY,AL,158,158,154,1395.2,635,230,391,14,87,.978,-11,-10,4.00,3.93,SS,jeterde01
527,D'Angelo Jimenez,21,NYY,AL,7,5,1,45.0,12,3,9,0,2,1.000,0,-3,2.40,1.71,3B-2B,jimend'01
528,Jose Jimenez,25,STL,NL,29,28,2,163.0,40,10,29,1,2,.975,,,2.15,1.34,P,jimenjo01
529,Doug Johns,31,BAL,AL,32,5,0,86.2,21,10,11,0,0,1.000,,,2.18,0.66,P,johnsdo04
530,Brian Johnson,31,CIN,NL,39,26,22,248.1,213,201,11,1,2,.995,-1,-5,7.68,5.44,C,johnsbr01
531,Charles Johnson,27,BAL,AL,135,124,105,1093.0,841,770,66,5,14,.994,10,11,6.88,6.19,C,johnsch04
532,Jason Johnson,25,BAL,AL,22,21,0,115.1,17,4,11,2,1,.882,,,1.17,0.68,P,johnsja02
533,Jonathan Johnson,24,TEX,AL,1,0,0,3.0,0,0,0,0,0,,,,0.00,0.00,P,johnsjo08
534,Lance Johnson,35,CHC,NL,91,77,77,716.2,244,235,6,3,1,.988,6,10,3.03,2.65,OF,johnsla03
535,Mark Johnson,23,CHW,AL,72,67,53,581.1,449,413,33,3,6,.993,-1,-2,6.90,6.19,C,johnsma02
536,Mike Johnson,23,MON,NL,3,1,0,8.1,2,1,1,0,0,1.000,,,2.16,0.67,P,johnsmi02
537,Randy Johnson,35,ARI,NL,35,35,12,271.2,37,4,28,5,2,.865,,,1.06,0.91,P,johnsra05
538,Russ Johnson,26,HOU,NL,51,31,23,298.0,128,33,88,7,15,.945,2,8,3.65,2.28,3B-2B-SS,johnsru01
539,John Johnstone,30,SFG,NL,62,0,0,65.2,13,5,8,0,0,1.000,,,1.78,0.21,P,johnsjo07
540,Andruw Jones,22,ATL,NL,162,162,156,1447.1,515,492,13,10,1,.981,36,30,3.14,3.12,OF,jonesan01
541,Bobby Jones,29,NYM,NL,12,9,0,59.1,11,4,7,0,0,1.000,,,1.67,0.92,P,jonesbo03
542,Bobby Jones,27,COL,NL,30,20,0,112.1,16,4,10,2,0,.875,,,1.12,0.47,P,jonesbo04
543,Chipper Jones,27,ATL,NL,156,156,142,1382.0,344,88,239,17,10,.951,-11,-9,2.13,2.08,3B-SS,jonesch06
544,Doug Jones,42,OAK,AL,70,0,0,104.0,19,5,12,2,2,.895,,,1.47,0.24,P,jonesdo01
545,Jacque Jones,24,MIN,AL,93,78,57,694.0,245,231,9,5,2,.980,7,13,3.11,2.58,OF,jonesja05
546,Terry Jones,28,MON,NL,17,16,12,131.0,49,47,2,0,0,1.000,1,10,3.37,2.88,OF,joneste02
547,Todd Jones,31,DET,AL,65,0,0,66.1,8,2,5,1,0,.875,,,0.95,0.11,P,jonesto02
548,Brian Jordan,32,ATL,NL,150,148,129,1281.0,307,295,9,3,3,.990,17,16,2.14,2.03,OF,jordabr01
549,Kevin Jordan,29,PHI,NL,98,76,56,691.2,325,151,164,10,38,.969,5,9,4.10,2.92,3B-2B-1B,jordake01
550,Wally Joyner,37,SDP,NL,105,88,69,779.1,801,731,66,4,83,.995,7,10,9.20,7.59,1B,joynewa01
551,Mike Judd,24,LAD,NL,7,4,0,28.0,4,0,4,0,1,1.000,,,1.29,0.57,P,juddmi01
552,Jeff Juden,28,NYY,AL,2,1,0,5.2,1,0,1,0,0,1.000,,,1.59,0.50,P,judenje01
553,David Justice,33,CLE,AL,93,89,84,797.2,172,161,7,4,3,.977,5,8,1.90,1.81,OF,justida01
554,Scott Kamieniecki,35,BAL,AL,43,3,0,56.1,21,5,16,0,1,1.000,,,3.36,0.49,P,kamiesc01
555,Gabe Kapler,23,DET,AL,128,118,97,1056.0,312,302,4,6,2,.981,8,9,2.61,2.39,OF,kaplega01
556,Matt Karchner,32,CHC,NL,16,0,0,18.0,2,1,1,0,0,1.000,,,1.00,0.13,P,karchma01
557,Scott Karl,27,MIL,NL,33,33,0,197.2,58,10,44,4,4,.931,,,2.46,1.64,P,karlsc01
558,Eric Karros,31,LAD,NL,151,147,133,1302.1,1430,1291,126,13,108,.991,11,10,9.79,9.38,1B,karroer01
559,Steve Karsay,27,CLE,AL,50,3,0,78.2,21,8,10,3,1,.857,,,2.06,0.36,P,karsast01
560,Mike Kelly,29,COL,NL,1,0,0,4.0,0,0,0,0,0,,0,0,0.00,0.00,OF,kellymi02
561,Pat Kelly,31,TOR,AL,35,32,31,280.1,158,60,92,6,17,.962,-3,-12,4.88,4.34,2B,kellypa03
562,Roberto Kelly,34,TEX,AL,85,68,57,655.2,162,155,4,3,2,.981,-13,-24,2.18,1.87,OF,kellyro01
563,Jason Kendall,25,PIT,NL,75,74,70,649.0,560,505,48,7,13,.988,5,9,7.67,7.37,C,kendaja01
564,Adam Kennedy,23,STL,NL,29,26,19,226.2,136,68,64,4,14,.971,-2,-9,5.24,4.55,2B,kennead01
565,Jeff Kent,31,SFG,NL,133,133,109,1132.0,624,286,328,10,92,.984,0,0,4.88,4.58,2B-1B,kentje01
566,Masao Kida,30,DET,AL,49,0,0,64.2,9,2,7,0,0,1.000,,,1.25,0.18,P,kidama01
567,Darryl Kile,30,COL,NL,32,32,1,190.2,35,10,24,1,2,.971,,,1.60,1.06,P,kileda01
568,Byung-Hyun Kim,20,ARI,NL,25,0,0,27.1,9,2,7,0,0,1.000,,,2.96,0.36,P,kimby01
569,Curtis King,28,STL,NL,2,0,0,1.0,0,0,0,0,0,,,,0.00,0.00,P,kingcu01
570,Jeff King,34,KCR,AL,20,20,17,173.1,205,188,15,2,21,.990,0,-1,10.54,10.15,1B,kingje01
571,Ray King,25,CHC,NL,10,0,0,10.2,1,0,1,0,0,1.000,,,0.84,0.10,P,kingra01
572,Gene Kingsale,22,BAL,AL,24,23,21,205.0,50,48,1,1,0,.980,2,9,2.15,2.04,OF,kingsge01
573,Mike Kinkade,26,NYM,NL,21,9,4,93.1,20,18,2,0,0,1.000,1,8,1.93,0.91,OF-3B-C-1B,kinkami01
574,Ryan Klesko,28,ATL,NL,124,116,38,916.2,592,554,32,6,37,.990,-11,-15,5.75,4.58,1B-OF,kleskry01
575,Steve Kline,26,MON,NL,82,0,0,69.2,23,5,17,1,2,.957,,,2.84,0.27,P,klinest02
576,Chuck Knoblauch,30,NYY,AL,150,150,145,1316.2,705,254,425,26,67,.963,-15,-14,4.64,4.53,2B,knoblch01
577,Randy Knorr,30,HOU,NL,11,7,6,64.0,57,54,3,0,0,1.000,-2,-38,8.02,5.18,C,knorrra01
578,Billy Koch,24,TOR,AL,56,0,0,63.2,15,3,12,0,0,1.000,,,2.12,0.27,P,kochbi01
579,Danny Kolb,24,TEX,AL,16,0,0,31.0,8,1,7,0,0,1.000,,,2.32,0.50,P,kolbda01
580,Paul Konerko,23,CHW,AL,92,90,78,787.1,802,740,58,4,72,.995,-1,-2,9.12,8.58,1B-3B,konerpa01
581,Corey Koskie,26,MIN,AL,99,82,57,716.2,209,58,143,8,8,.962,8,13,2.52,1.93,3B-OF,koskico01
582,Mark Kotsay,23,FLA,NL,138,120,96,1085.1,381,349,27,5,14,.987,14,16,3.12,2.54,OF-1B,kotsama01
583,Chad Kreuter,34,KCR,AL,101,85,81,767.1,507,460,44,3,8,.994,0,0,5.91,4.99,C,kreutch01
584,Jeff Kubenka,24,LAD,NL,6,0,0,7.2,3,0,3,0,0,1.000,,,3.52,0.50,P,kubenje01
585,Tim Kubinski,27,OAK,AL,14,0,0,12.1,4,0,4,0,0,1.000,,,2.92,0.29,P,kubinti01
586,Tim Laker,29,PIT,NL,2,1,1,9.0,9,9,0,0,0,1.000,0,0,9.00,4.50,C,lakerti01
587,David Lamb,24,TBD,AL,47,28,24,289.1,167,58,100,9,34,.946,-6,-24,4.91,3.16,SS-2B,lambda01
588,Tom Lampkin,35,SEA,AL,58,49,41,437.2,324,292,27,5,5,.985,4,11,6.56,5.50,C-OF,lampkto01
589,Mark Langston,38,CLE,AL,25,5,0,61.2,17,7,8,2,1,.882,,,2.19,0.60,P,langsma01
590,Ray Lankford,32,STL,NL,106,103,81,892.2,223,214,6,3,0,.987,14,19,2.22,2.08,OF,lankfra01
591,Mike Lansing,31,COL,NL,35,35,34,302.1,191,91,98,2,40,.990,-3,-10,5.63,5.40,2B,lansimi01
592,Barry Larkin,35,CIN,NL,161,160,136,1372.2,635,220,401,14,77,.978,12,11,4.07,3.86,SS,larkiba01
593,Jason LaRue,25,CIN,NL,35,27,17,240.2,196,179,15,2,0,.990,1,5,7.25,5.54,C,larueja01
594,Chris Latham,26,MIN,AL,14,4,1,64.0,13,13,0,0,0,1.000,-1,-15,1.83,0.93,OF,lathach01
595,Matt Lawton,27,MIN,AL,109,103,85,901.1,220,213,3,4,0,.982,-1,-1,2.16,1.98,OF,lawtoma02
596,Brett Laxton,25,OAK,AL,3,2,0,9.2,2,0,1,1,0,.500,,,0.93,0.33,P,laxtobr01
597,Ricky Ledee,25,NYY,AL,77,68,49,594.0,155,143,3,9,0,.942,-1,-2,2.21,1.90,OF,ledeeri01
598,Aaron Ledesma,28,TBD,AL,91,76,67,698.2,399,164,225,10,60,.975,1,2,5.01,4.01,SS-2B-3B-1B,ledesaa01
599,Carlos Lee,23,CHW,AL,109,109,62,889.1,237,225,7,5,3,.979,2,2,2.35,2.11,OF-1B,leeca01
600,Corey Lee,24,TEX,AL,1,0,0,1.0,0,0,0,0,0,,,,0.00,0.00,P,leeco01
601,David Lee,26,COL,NL,36,0,0,49.0,10,3,7,0,0,1.000,,,1.84,0.28,P,leeda01
602,Derrek Lee,23,FLA,NL,66,54,46,499.2,513,463,47,3,44,.994,3,6,9.19,7.73,1B,leede02
603,Travis Lee,24,ARI,NL,116,92,84,885.0,870,805,62,3,65,.997,0,0,8.82,7.47,1B-OF,leetr01
604,Al Leiter,33,NYM,NL,32,32,1,213.0,25,3,18,4,1,.840,,,0.89,0.66,P,leiteal01
605,Mark Leiter,36,SEA,AL,2,0,0,1.1,0,0,0,0,0,,,,0.00,0.00,P,leitema01
606,Scott Leius,33,KCR,AL,26,12,10,122.1,90,68,20,2,16,.978,-2,-24,6.47,3.38,1B-3B-SS-2B,leiussc01
607,Pat Lennon,31,TOR,AL,8,8,4,64.0,24,23,1,0,1,1.000,-2,-32,3.38,3.00,OF,lennopa01
608,Curt Leskanic,31,COL,NL,63,0,0,85.0,22,6,13,3,1,.864,,,2.01,0.30,P,leskacu01
609,Al Levine,31,ANA,AL,50,1,0,85.0,19,5,12,2,3,.895,,,1.80,0.34,P,levinal01
610,Jesse Levis,31,CLE,AL,9,7,7,66.1,56,53,3,0,0,1.000,0,0,7.60,6.22,C,levisje01
611,Darren Lewis,31,BOS,AL,130,129,112,1124.2,315,309,4,2,2,.994,24,26,2.50,2.41,OF,lewisda01
612,Mark Lewis,29,CIN,NL,54,30,22,318.1,82,21,55,6,7,.927,-1,-4,2.15,1.41,3B-2B,lewisma01
613,Jim Leyritz,35,TOT,ZZ,52,45,27,373.0,366,328,33,5,16,.986,-5,-16,8.71,6.56,1B-C-3B,leyriji01
614,Cory Lidle,27,TBD,AL,5,1,0,5.0,2,0,2,0,0,1.000,,,3.60,0.40,P,lidleco01
615,Jon Lieber,29,CHC,NL,31,31,3,203.1,37,18,17,2,1,.946,,,1.55,1.13,P,liebejo01
616,Mike Lieberthal,27,PHI,NL,143,138,119,1191.1,946,881,62,3,12,.997,0,0,7.12,6.59,C,liebemi01
617,Jeff Liefer,24,CHW,AL,32,23,18,223.0,136,124,12,0,12,1.000,-2,-9,5.49,4.25,OF-1B,liefeje01
618,Ted Lilly,23,MON,NL,9,3,0,23.2,3,0,3,0,0,1.000,,,1.14,0.33,P,lillyte01
619,Jose Lima,26,HOU,NL,35,35,3,246.1,41,18,21,2,1,.951,,,1.42,1.11,P,limajo01
620,Mike Lincoln,24,MIN,AL,18,15,0,76.1,17,5,12,0,0,1.000,,,2.00,0.94,P,lincomi01
621,Cole Liniak,22,CHC,NL,10,9,3,71.1,16,8,8,0,1,1.000,-5,-87,2.02,1.60,3B,liniaco01
622,Doug Linton,34,BAL,AL,14,8,0,59.0,13,5,8,0,0,1.000,,,1.98,0.93,P,lintodo01
623,Felipe Lira,27,DET,AL,2,0,0,3.1,1,1,0,0,0,1.000,,,2.70,0.50,P,lirafe01
624,Graeme Lloyd,32,TOR,AL,74,0,0,72.0,5,1,4,0,0,1.000,,,0.63,0.07,P,lloydgr01
625,Paul Lo Duca,27,LAD,NL,34,27,24,248.0,201,178,21,2,3,.990,1,5,7.22,5.85,C,loducpa01
626,Esteban Loaiza,27,TEX,AL,30,15,0,120.1,25,8,17,0,0,1.000,,,1.87,0.83,P,loaizes01
627,Keith Lockhart,34,ATL,NL,34,20,12,205.1,92,27,64,1,12,.989,3,15,3.99,2.60,2B-3B,lockhke01
628,Carlton Loewer,25,PHI,NL,20,13,2,89.2,14,3,10,1,0,.929,,,1.30,0.65,P,loeweca01
629,Kenny Lofton,32,CLE,AL,119,115,96,991.1,269,255,11,3,3,.989,13,15,2.41,2.24,OF,loftoke01
630,Rich Loiselle,27,PIT,NL,13,0,0,15.1,5,2,3,0,1,1.000,,,2.93,0.38,P,loiseri01
631,Steve Lomasney,21,BOS,AL,1,0,0,5.0,9,7,2,0,0,1.000,1,240,16.20,9.00,C,lomasst01
632,George Lombard,23,ATL,NL,4,0,0,14.0,4,4,0,0,0,1.000,-1,-51,2.57,1.00,OF,lombage01
633,Braden Looper,24,FLA,NL,72,0,0,83.0,11,3,8,0,0,1.000,,,1.19,0.15,P,loopebr01
634,Albie Lopez,27,TBD,AL,51,0,0,64.0,11,3,7,1,1,.909,,,1.41,0.20,P,lopezal02
635,Javy Lopez,28,ATL,NL,60,56,48,494.2,446,413,29,4,3,.991,-1,-2,8.04,7.37,C,lopezja01
636,Luis Lopez,28,NYM,NL,51,16,11,221.0,106,34,68,4,14,.962,-1,-5,4.15,1.76,SS-2B-3B,lopezlu02
637,Mendy Lopez,25,KCR,AL,6,6,4,50.0,27,11,16,0,5,1.000,-3,-65,4.86,3.86,2B-SS,lopezme01
638,Mark Loretta,27,MIL,NL,147,140,108,1246.0,898,625,260,13,94,.986,-11,-10,6.39,5.18,SS-1B-2B-3B,loretma01
639,Andrew Lorraine,26,CHC,NL,11,11,2,61.2,11,2,8,1,0,.909,,,1.46,0.91,P,lorraan01
640,Torey Lovullo,33,PHI,NL,11,7,5,68.2,49,36,13,0,3,1.000,0,-3,6.42,4.08,2B-1B,lovulto01
641,Derek Lowe,26,BOS,AL,74,0,0,109.1,22,8,14,0,1,1.000,,,1.81,0.30,P,lowede01
642,Sean Lowe,28,CHW,AL,64,0,0,95.2,19,5,14,0,1,1.000,,,1.79,0.30,P,lowese01
643,Mike Lowell,25,FLA,NL,83,81,73,716.1,206,59,143,4,12,.981,-1,-2,2.54,2.43,3B,lowelmi01
644,Terrell Lowery,28,TBD,AL,60,43,37,425.1,104,97,4,3,1,.971,-9,-24,2.14,1.68,OF,lowerte01
645,Eric Ludwick,27,TOR,AL,1,0,0,1.0,1,1,0,0,0,1.000,,,9.00,1.00,P,ludwier01
646,Larry Luebbers,29,STL,NL,8,8,1,45.2,11,4,7,0,0,1.000,,,2.17,1.38,P,luebbla01
647,Matt Luke,28,ANA,AL,10,7,4,57.0,32,28,4,0,5,1.000,2,32,5.05,3.20,OF-1B,lukema01
648,David Lundquist,26,CHW,AL,17,0,0,22.0,3,1,2,0,0,1.000,,,1.23,0.18,P,lundqda01
649,John Mabry,28,SEA,AL,79,66,50,595.1,281,221,50,10,13,.964,-2,-3,4.10,3.11,OF-3B-1B,mabryjo01
650,Mike Macfarlane,35,OAK,AL,79,56,52,530.2,395,351,43,1,8,.997,3,7,6.68,4.99,C,macfami01
651,Robert Machado,26,MON,NL,17,3,2,51.2,36,33,3,0,0,1.000,1,23,6.27,2.12,C,macharo01
652,Jose Macias,27,DET,AL,1,1,0,8.0,7,1,6,0,0,1.000,1,75,7.88,7.00,2B,maciajo01
653,Greg Maddux,33,ATL,NL,33,33,4,219.1,91,29,58,4,3,.956,,,3.57,2.64,P,maddugr01
654,Mike Maddux,37,TOT,NL,53,0,0,59.2,12,5,6,1,1,.917,,,1.66,0.21,P,maddumi01
