Rk,Name,Age,Tm,Lg,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary,Name-additional
589,Todd Jones,36,TOT,NL,78,0,0,82.1,13,4,7,2,0,.846,,,-4,-58,0,1.20,0.14,P,jonesto02
590,Brian Jordan,37,TEX,AL,44,40,33,361.2,96,94,1,1,0,.990,1,2,6,19,2,2.36,2.16,OF,jordabr01
591,Jorge Julio,25,BAL,AL,65,0,0,69.0,6,3,3,0,0,1.000,,,-2,-6,0,0.78,0.09,P,juliojo01
592,Gabe Kapler,28,BOS,AL,127,73,60,747.0,180,170,6,4,0,.978,1,1,2,3,0,2.12,1.39,OF,kaplega01
593,Eric Karros,36,OAK,AL,22,14,10,147.1,184,165,17,2,15,.989,-3,-20,-1,-10,0,11.12,8.27,1B,karroer01
594,Steve Karsay,32,NYY,AL,7,0,0,6.2,3,1,1,1,0,.667,,,0,0,0,2.70,0.29,P,karsast01
595,Matt Kata,26,ARI,NL,41,38,35,347.1,204,82,120,2,27,.990,8,27,6,19,0,5.23,4.81,2B-3B-SS,katama01
596,Scott Kazmir,20,TBD,AL,8,7,0,33.1,6,2,3,1,0,.833,,,0,0,0,1.35,0.63,P,kazmisc01
597,Austin Kearns,24,CIN,NL,60,59,52,509.2,122,118,1,3,0,.975,3,8,4,9,0,2.10,1.98,OF,kearnau01
598,David Kelton,24,CHC,NL,3,1,0,11.2,2,2,0,0,0,1.000,0,0,2,205,0,1.54,0.67,OF,keltoda01
599,Jason Kendall,30,PIT,NL,146,145,131,1259.0,1086,998,78,10,13,.991,5,5,-4,-4,1,7.69,7.37,C,kendaja01
600,Adam Kennedy,28,ANA,AL,144,138,129,1225.0,655,255,388,12,71,.982,3,3,7,7,2,4.72,4.47,2B,kennead01
601,Joe Kennedy,25,COL,NL,27,27,1,162.1,46,9,33,4,1,.913,,,3,4,0,2.33,1.56,P,kennejo04
602,Logan Kensing,21,FLA,NL,5,3,0,13.2,1,0,1,0,0,1.000,,,-2,-29,0,0.66,0.20,P,kensilo01
603,Jeff Kent,36,HOU,NL,139,138,115,1189.1,657,276,374,7,74,.989,2,2,3,3,-2,4.92,4.68,2B,kentje01
604,Jeff Keppinger,24,NYM,NL,32,27,25,257.2,149,61,86,2,20,.987,2,10,-1,-3,1,5.13,4.59,2B,keppije01
605,Jason Kershner,27,TOR,AL,24,2,0,22.1,5,1,4,0,0,1.000,,,1,9,0,2.01,0.21,P,kershja01
606,Masao Kida,35,TOT,ZZ,10,0,0,14.1,2,2,0,0,2,1.000,,,-1,-85,0,1.26,0.20,P,kidama01
607,Bobby Kielty,27,OAK,AL,67,50,41,476.0,99,97,1,1,0,.990,-1,-3,2,5,0,1.85,1.46,OF,kieltbo01
608,Brooks Kieschnick,32,MIL,NL,32,0,0,43.0,6,4,2,0,0,1.000,,,0,0,0,1.26,0.19,P,kiescbr01
609,Byung-Hyun Kim,25,BOS,AL,7,3,0,17.1,7,3,3,1,0,.857,,,-1,-12,0,3.12,0.86,P,kimby01
610,Sun-Woo Kim,26,MON,NL,43,17,0,135.2,32,17,12,3,0,.906,,,-5,-7,0,1.92,0.67,P,kimsu01
611,Ray King,30,STL,NL,86,0,0,62.0,21,9,11,1,0,.952,,,2,6,0,2.90,0.23,P,kingra01
612,Matt Kinney,27,TOT,ZZ,43,6,0,78.2,8,4,4,0,0,1.000,,,-1,-15,0,0.92,0.19,P,kinnema01
613,Ryan Klesko,33,SDP,NL,118,117,52,862.2,295,273,18,4,19,.986,-17,-24,-34,-47,-2,3.04,2.39,OF-1B,kleskry01
614,Steve Kline,31,STL,NL,67,0,0,50.1,14,4,10,0,0,1.000,,,2,8,1,2.50,0.21,P,klinest02
615,Justin Knoedler,23,SFG,NL,1,0,0,2.0,2,2,0,0,0,1.000,0,0,0,0,,9.00,2.00,C,knoedju01
616,Jon Knott,25,SDP,NL,5,3,1,24.0,4,4,0,0,0,1.000,1,55,0,0,0,1.50,0.80,OF,knottjo02
617,Gary Knotts,27,DET,AL,36,19,0,135.1,25,14,11,0,1,1.000,,,-2,-3,0,1.66,0.69,P,knottga01
618,Billy Koch,29,TOT,ZZ,47,0,0,49.0,6,3,2,1,2,.833,,,-1,-24,0,0.92,0.11,P,kochbi01
619,Danny Kolb,29,MIL,NL,64,0,0,57.1,13,2,10,1,1,.923,,,0,0,0,1.88,0.19,P,kolbda01
620,Paul Konerko,28,CHW,AL,139,137,117,1177.2,1234,1150,78,6,136,.995,-12,-12,-7,-7,3,9.38,8.83,1B,konerpa01
621,Mike Koplove,27,ARI,NL,76,0,0,86.2,31,6,23,2,4,.935,,,3,7,0,3.01,0.38,P,koplomi01
622,Corey Koskie,31,MIN,AL,115,112,101,1004.0,297,79,207,11,14,.963,4,5,2,3,0,2.56,2.49,3B,koskico01
623,Casey Kotchman,21,ANA,AL,34,27,26,270.1,249,231,15,3,17,.988,-2,-11,0,0,1,8.19,7.24,1B,kotchca01
624,Mark Kotsay,28,OAK,AL,145,140,128,1255.0,364,347,11,6,4,.984,8,8,14,13,6,2.57,2.47,OF,kotsama01
625,Josh Kroeger,21,ARI,NL,19,13,8,117.1,33,33,0,0,0,1.000,4,36,6,61,0,2.53,1.74,OF,kroegjo01
626,Marc Kroon,31,COL,NL,6,0,0,6.0,3,0,3,0,1,1.000,,,1,33,0,4.50,0.50,P,kroonma01
627,Dave Krynzel,22,MIL,NL,10,9,7,78.0,31,29,1,1,1,.968,2,23,8,123,0,3.46,3.00,OF,krynzda01
628,Jason Kubel,22,MIN,AL,10,6,5,62.0,15,14,1,0,1,1.000,-2,-37,0,0,0,2.18,1.50,OF,kubelja01
629,Josh Labandeira,25,MON,NL,5,2,2,25.0,6,2,3,1,0,.833,-2,-86,-2,-91,0,1.80,1.00,SS-2B,labanjo01
630,John Lackey,25,ANA,AL,33,32,1,198.1,38,15,23,0,1,1.000,,,-3,-3,0,1.72,1.15,P,lackejo01
631,Gerald Laird,24,TEX,AL,49,46,42,397.0,299,275,19,5,6,.983,3,9,6,18,2,6.66,6.00,C,lairdge01
632,Tim Laker,34,CLE,AL,42,31,24,299.2,258,233,21,4,0,.984,-1,-4,4,16,3,7.63,6.05,C-P,lakerti01
633,Mike Lamb,28,HOU,NL,72,65,43,559.0,262,126,122,14,16,.947,0,0,0,0,-1,3.99,3.35,3B-1B-2B,lambmi01
634,Jason Lane,27,HOU,NL,79,23,19,304.1,78,73,3,2,3,.974,3,13,1,3,1,2.25,0.96,OF-1B,laneja01
635,Ray Lankford,37,STL,NL,70,45,24,413.0,90,85,1,4,0,.956,-1,-4,-2,-5,-2,1.87,1.23,OF,lankfra01
636,Barry Larkin,40,CIN,NL,85,81,66,684.1,326,106,216,4,33,.988,-4,-6,-11,-19,1,4.23,3.79,SS,larkiba01
637,Adam LaRoche,24,ATL,NL,98,82,66,720.0,786,740,41,5,87,.994,-4,-7,2,3,1,9.76,7.97,1B,larocad01
638,Brandon Larson,28,CIN,NL,35,33,23,272.1,79,24,50,5,4,.937,-7,-29,-4,-17,1,2.45,2.11,3B,larsobr01
639,Jason LaRue,30,CIN,NL,111,106,95,932.0,716,649,59,8,8,.989,-5,-6,11,14,3,6.84,6.32,C-OF,larueja01
640,Brian Lawrence,28,SDP,NL,34,34,2,203.0,49,11,38,0,3,1.000,,,2,2,0,2.17,1.44,P,lawrebr02
641,Matt Lawton,32,CLE,AL,142,141,125,1238.0,279,266,9,4,3,.986,-5,-5,-36,-34,4,2.00,1.94,OF,lawtoma02
642,Brandon League,21,TOR,AL,3,0,0,4.2,0,0,0,0,0,,,,0,0,,0.00,0.00,P,leagubr01
643,Matt LeCroy,28,MIN,AL,48,36,21,326.0,298,286,7,5,17,.983,-4,-16,-5,-19,0,8.09,5.98,1B-C,lecroma01
644,Ricky Ledee,30,TOT,NL,37,31,22,273.1,75,71,3,1,1,.987,5,21,16,70,2,2.44,2.00,OF,ledeeri01
645,Wil Ledezma,23,DET,AL,15,8,0,53.1,9,5,2,2,0,.778,,,-2,-8,0,1.18,0.47,P,ledezwi01
646,Carlos Lee,28,CHW,AL,148,148,132,1277.2,293,282,11,0,2,1.000,4,4,20,18,8,2.06,1.98,OF,leeca01
647,Cliff Lee,25,CLE,AL,33,33,0,179.0,12,5,7,0,0,1.000,,,-2,-2,0,0.60,0.36,P,leecl02
648,David Lee,31,CLE,AL,4,0,0,4.1,1,0,0,1,0,.000,,,-2,-92,0,0.00,0.00,P,leeda01
649,Derrek Lee,28,CHC,NL,161,159,153,1432.0,1395,1259,130,6,113,.996,3,2,1,1,1,8.73,8.63,1B,leede02
650,Travis Lee,29,NYY,AL,6,4,4,42.0,48,44,4,0,2,1.000,0,3,1,23,0,10.29,8.00,1B,leetr01
651,Justin Lehr,26,OAK,AL,27,0,0,32.2,7,2,5,0,0,1.000,,,2,12,0,1.93,0.26,P,lehrju01
652,Jon Leicester,25,CHC,NL,32,0,0,41.2,4,0,4,0,0,1.000,,,0,0,0,0.86,0.13,P,leicejo01
653,Al Leiter,38,NYM,NL,30,30,0,173.2,33,7,26,0,4,1.000,,,1,1,0,1.71,1.10,P,leiteal01
654,Jose Leon,27,BAL,AL,21,15,9,127.0,103,84,18,1,10,.990,2,19,3,27,0,7.23,4.64,1B-3B,leonjo01
655,Justin Leone,27,SEA,AL,29,29,24,250.0,86,28,49,9,2,.895,-4,-17,-1,-4,1,2.77,2.57,3B-SS,leoneju01
656,Curt Leskanic,36,TOT,AL,51,0,0,43.1,4,1,3,0,0,1.000,,,1,27,0,0.83,0.08,P,leskacu01
657,Al Levine,36,DET,AL,65,0,0,70.2,11,2,8,1,0,.909,,,0,0,0,1.27,0.15,P,levinal01
658,Colby Lewis,24,TEX,AL,3,3,0,15.1,3,1,2,0,0,1.000,,,0,0,0,1.76,1.00,P,lewisco01
659,Brad Lidge,27,HOU,NL,80,0,0,94.2,4,2,2,0,1,1.000,,,0,0,0,0.38,0.05,P,lidgebr01
660,Cory Lidle,32,TOT,NL,34,34,5,211.1,62,17,44,1,2,.984,,,6,34,1,2.60,1.79,P,lidleco01
661,Jon Lieber,34,NYY,AL,27,27,0,176.2,33,10,19,4,1,.879,,,-3,-3,0,1.48,1.07,P,liebejo01
662,Mike Lieberthal,32,PHI,NL,129,123,116,1104.0,908,859,43,6,7,.993,-4,-4,-9,-10,1,7.35,6.99,C,liebemi01
663,Jeff Liefer,29,MIL,NL,3,3,1,25.0,4,4,0,0,0,1.000,-1,-24,0,0,0,1.44,1.33,OF,liefeje01
664,Kerry Ligtenberg,33,TOR,AL,57,0,0,55.0,6,1,5,0,0,1.000,,,-2,-7,0,0.98,0.11,P,ligteke01
665,Ted Lilly,28,TOR,AL,32,32,2,197.1,22,11,9,2,0,.909,,,-2,-2,0,0.91,0.63,P,lillyte01
666,Jose Lima,31,LAD,NL,36,24,0,170.1,39,13,26,0,2,1.000,,,3,4,0,2.06,1.08,P,limajo01
667,Mike Lincoln,29,STL,NL,13,0,0,17.1,4,1,2,1,0,.750,,,0,0,0,1.56,0.23,P,lincomi01
668,Todd Linden,24,SFG,NL,11,6,5,68.0,9,9,0,0,0,1.000,1,12,-2,-35,0,1.19,0.82,OF,lindeto01
669,Scott Linebrink,27,SDP,NL,73,0,0,84.0,11,4,5,2,0,.818,,,-2,-5,0,0.96,0.12,P,linebsc01
670,Pedro Liriano,23,MIL,NL,11,0,0,15.2,2,1,1,0,0,1.000,,,0,0,0,1.15,0.18,P,liriape01
671,Mark Little,31,CLE,AL,11,6,2,52.2,13,12,1,0,0,1.000,-3,-71,2,45,0,2.22,1.18,OF,littlma01
672,Paul Lo Duca,32,TOT,NL,139,135,123,1192.2,937,867,66,4,10,.996,-3,-3,11,11,-1,7.04,6.57,C-OF-1B,loducpa01
673,Esteban Loaiza,32,TOT,AL,31,27,2,183.0,42,13,29,0,4,1.000,,,3,19,-1,2.07,1.35,P,loaizes01
674,Kameron Loe,22,TEX,AL,2,1,0,6.2,2,0,1,1,0,.500,,,1,30,0,1.35,0.50,P,loeka01
675,Kenny Lofton,37,NYY,AL,74,67,60,591.1,186,180,4,2,4,.989,-9,-18,-4,-8,4,2.80,2.49,OF,loftoke01
676,Nook Logan,24,DET,AL,46,41,38,359.2,122,117,3,2,1,.984,6,19,2,6,-2,3.00,2.61,OF,loganno01
677,Kyle Lohse,25,MIN,AL,35,34,1,194.0,34,12,22,0,1,1.000,,,-1,-1,0,1.58,0.97,P,lohseky01
678,Terrence Long,28,SDP,NL,87,56,38,558.1,144,140,2,2,0,.986,3,7,8,17,0,2.29,1.63,OF,longte01
679,Braden Looper,29,NYM,NL,71,0,0,83.1,17,5,12,0,1,1.000,,,0,0,0,1.84,0.24,P,loopebr01
680,Aquilino Lopez,29,TOR,AL,18,0,0,21.0,3,0,3,0,0,1.000,,,1,10,0,1.29,0.17,P,lopezaq01
681,Felipe Lopez,24,CIN,NL,75,65,58,603.2,292,90,187,15,27,.949,-6,-12,-5,-11,0,4.13,3.60,SS-3B-2B,lopezfe01
682,Javier López,26,COL,NL,64,0,0,40.2,24,6,17,1,2,.958,,,3,15,0,5.09,0.36,P,lopezja02
683,Javy Lopez,33,BAL,AL,132,125,101,1092.1,902,848,49,5,11,.994,-5,-5,-3,-3,-3,7.39,6.80,C,lopezja01
684,Jose Lopez,20,SEA,AL,57,55,53,491.0,226,90,126,10,24,.956,-3,-7,-3,-7,0,3.96,3.72,SS-3B,lopezjo01
685,Luis Lopez,33,BAL,AL,36,10,9,149.2,78,38,34,6,8,.923,-2,-17,-5,-38,0,4.33,1.95,3B-SS-2B-1B,lopezlu02
686,Luis Lopez,30,MON,NL,8,6,4,55.0,55,53,2,0,5,1.000,-1,-24,0,0,0,9.00,6.88,1B,lopezlu03
687,Mendy Lopez,30,KCR,AL,17,10,5,97.1,38,20,15,3,5,.921,-1,-9,0,0,0,3.24,1.75,2B-OF-3B-SS-1B,lopezme01
688,Mickey Lopez,30,SEA,AL,3,0,0,9.0,5,1,4,0,0,1.000,1,107,2,307,0,5.00,1.67,2B,lopezmi01
689,Rodrigo Lopez,28,BAL,AL,37,23,1,170.2,37,15,22,0,2,1.000,,,0,0,0,1.95,1.00,P,lopezro02
690,Mark Loretta,32,SDP,NL,154,154,142,1339.0,749,288,451,10,101,.987,1,1,-3,-2,1,4.97,4.80,2B,loretma01
691,Derek Lowe,31,BOS,AL,33,33,0,182.2,64,22,39,3,1,.953,,,-5,-5,-1,3.01,1.85,P,lowede01
692,Mike Lowell,30,FLA,NL,154,153,135,1326.0,396,117,272,7,30,.982,4,3,1,1,2,2.64,2.53,3B,lowelmi01
693,Noah Lowry,23,SFG,NL,16,14,2,92.0,16,1,15,0,1,1.000,,,3,7,0,1.57,1.00,P,lowryno01
694,Ryan Ludwick,25,CLE,AL,15,13,11,119.2,33,32,0,1,0,.970,2,22,4,40,0,2.41,2.13,OF,ludwiry01
695,Julio Lugo,28,TBD,AL,151,150,145,1307.0,716,252,438,26,94,.964,11,10,2,2,-1,4.75,4.57,SS-2B,lugoju01
696,Hector Luna,24,STL,NL,64,38,25,367.0,186,70,109,7,21,.962,0,1,-3,-9,0,4.39,2.59,SS-2B-3B-OF,lunahe01
697,John Mabry,33,STL,NL,82,62,37,560.1,218,169,43,6,9,.972,0,0,-14,-30,0,3.41,2.33,OF-3B-1B,mabryjo01
698,Mike MacDougal,27,KCR,AL,13,0,0,11.1,3,2,1,0,0,1.000,,,0,0,0,2.38,0.23,P,macdomi01
699,Anderson Machado,23,CIN,NL,17,16,16,149.0,63,23,36,4,7,.937,-4,-35,-2,-14,0,3.56,3.47,SS,machaan01
700,Robert Machado,31,BAL,AL,35,19,14,188.2,172,157,14,1,6,.994,2,13,3,19,0,8.16,4.89,C,macharo01
701,Jose Macias,32,CHC,NL,59,28,22,310.0,94,55,38,1,4,.989,-4,-14,1,3,0,2.70,1.50,OF-3B-2B,maciajo01
702,Rob Mackowiak,28,PIT,NL,147,122,82,1126.1,283,175,99,9,18,.968,-1,-1,11,11,7,2.19,1.57,OF-3B-1B,mackoro01
703,Greg Maddux,38,CHC,NL,33,33,2,212.2,77,21,55,1,3,.987,,,4,4,0,3.22,2.30,P,maddugr01
704,Bobby Madritsch,28,SEA,AL,15,11,1,88.0,14,2,12,0,1,1.000,,,1,2,0,1.43,0.93,P,madribo01
705,Ryan Madson,23,PHI,NL,52,1,0,77.0,11,7,4,0,0,1.000,,,-1,-3,0,1.29,0.21,P,madsory01
706,Chris Magruder,27,MIL,NL,24,13,10,146.0,33,32,1,0,0,1.000,2,20,10,82,0,2.03,1.38,OF,magruch01
707,Ron Mahay,33,TEX,AL,60,0,0,67.0,12,3,9,0,1,1.000,,,-2,-6,-1,1.61,0.20,P,mahayro01
708,John Maine,23,BAL,AL,1,1,0,3.2,1,1,0,0,1,1.000,,,0,0,0,2.45,1.00,P,mainejo01
709,Gary Majewski,24,MON,NL,16,0,0,21.0,2,1,0,1,0,.500,,,-2,-19,0,0.43,0.06,P,majewga01
710,Val Majewski,23,BAL,AL,4,3,2,25.2,11,11,0,0,0,1.000,2,75,0,0,0,3.86,2.75,OF,majewva01
711,Mark Malaska,26,BOS,AL,19,0,0,20.0,8,1,6,1,0,.875,,,0,0,0,3.15,0.37,P,malasma01
712,Matt Mantei,30,ARI,NL,12,0,0,10.2,3,1,2,0,0,1.000,,,0,0,0,2.53,0.25,P,mantema01
713,Josias Manzanillo,36,FLA,NL,26,0,0,32.1,12,4,8,0,0,1.000,,,-1,-6,0,3.34,0.46,P,manzajo01
714,Mike Maroth,26,DET,AL,33,33,2,217.0,48,11,37,0,5,1.000,,,5,5,0,1.99,1.45,P,marotmi01
715,Jason Marquis,25,STL,NL,32,32,0,201.1,55,21,31,3,1,.945,,,3,3,0,2.32,1.63,P,marquja01
716,Eli Marrero,30,ATL,NL,73,60,49,555.0,128,121,6,1,1,.992,0,-1,12,25,2,2.06,1.74,OF,marreel01
717,Sam Marsonek,25,NYY,AL,1,0,0,1.1,0,0,0,0,0,,,,0,0,,0.00,0.00,P,marsosa01
718,Damaso Marte,29,CHW,AL,74,0,0,73.2,8,4,4,0,1,1.000,,,-1,-3,0,0.98,0.11,P,marteda01
719,Tom Martin,34,TOT,NL,76,0,0,45.1,8,1,7,0,1,1.000,,,0,0,0,1.59,0.11,P,martito02
720,Anastacio Martinez,25,BOS,AL,11,0,0,10.2,1,1,0,0,0,1.000,,,0,0,0,0.84,0.09,P,martian01
721,Edgar Martinez,41,SEA,AL,0,0,,0.0,0,0,0,0,0,,,,0,,,,0.00,3B,martied01
722,Pedro Martinez,32,BOS,AL,33,33,1,217.0,33,16,16,1,0,.970,,,-4,-4,0,1.33,0.97,P,martipe02
723,Ramon Martinez,31,CHC,NL,99,69,58,661.0,305,95,201,9,38,.970,1,2,-2,-3,-1,4.03,2.87,SS-3B-2B,martira03
724,Sandy Martinez,33,TOT,AL,4,1,0,18.0,14,13,1,0,0,1.000,0,0,0,0,0,7.00,3.50,C,martisa01
725,Tino Martinez,36,TBD,AL,114,110,103,959.2,946,876,67,3,85,.997,4,5,4,5,0,8.84,8.27,1B,martiti02
726,Victor Martinez,25,CLE,AL,132,124,115,1108.0,932,865,61,6,11,.994,-3,-3,-8,-9,2,7.52,7.02,C,martivi01
727,Henry Mateo,27,MON,NL,10,1,1,41.0,34,13,17,4,3,.882,-3,-73,-1,-29,0,6.59,3.00,2B-OF,mateohe01
728,Julio Mateo,26,SEA,AL,45,0,0,57.2,7,3,1,3,1,.571,,,-1,-3,0,0.62,0.09,P,mateoju01
729,Ruben Mateo,26,TOT,ZZ,40,32,26,283.2,71,65,5,1,2,.986,1,3,6,25,0,2.22,1.75,OF,mateoru01
730,Mike Matheny,33,STL,NL,122,110,95,978.2,802,743,58,1,10,.999,5,6,-2,-2,3,7.37,6.51,C-1B,mathemi01
731,Luis Matos,25,BAL,AL,89,85,83,781.1,224,220,3,1,1,.996,-3,-5,-20,-30,-4,2.57,2.51,OF,matoslu01
732,Hideki Matsui,30,NYY,AL,160,160,145,1403.0,322,307,8,7,2,.978,-14,-12,-12,-10,2,2.02,1.97,OF,matsuhi01
733,Kazuo Matsui,28,NYM,NL,113,111,103,965.2,533,178,331,24,68,.955,-7,-9,-7,-8,-1,4.74,4.50,SS-2B,matsuka01
734,Gary Matthews,29,TEX,AL,85,77,61,709.0,205,195,8,2,1,.990,3,5,18,30,0,2.58,2.39,OF,matthga02
735,Mike Matthews,30,CIN,NL,35,0,0,30.0,2,1,0,1,0,.500,,,-2,-13,0,0.30,0.03,P,matthmi01
736,Joe Mauer,21,MIN,AL,32,29,27,257.0,224,212,10,2,0,.991,2,9,1,5,0,7.77,6.94,C,mauerjo01
737,Dave Maurer,29,TOR,AL,3,0,0,1.1,1,0,1,0,0,1.000,,,0,0,0,6.75,0.33,P,maureda01
738,Darrell May,32,KCR,AL,31,31,3,186.0,20,8,12,0,0,1.000,,,-4,-4,0,0.97,0.65,P,mayda02
739,Brent Mayne,36,TOT,NL,77,60,45,531.1,440,408,30,2,2,.995,2,5,-2,-4,1,7.42,5.62,C-1B,maynebr01
740,Dave McCarty,34,BOS,AL,77,31,22,359.2,335,300,32,3,24,.991,-2,-5,1,3,1,8.31,3.82,1B-OF-P,mccarda01
741,Sam McConnell,28,ATL,NL,10,0,0,9.1,1,0,1,0,0,1.000,,,-1,-21,0,0.96,0.10,P,mcconsa02
742,Quinton McCracken,33,TOT,ZZ,45,41,34,355.0,60,56,3,1,0,.983,-3,-11,4,13,4,1.50,1.31,OF,mccraqu01
743,Darnell McDonald,25,BAL,AL,13,9,6,85.1,21,21,0,0,0,1.000,2,23,6,84,0,2.21,1.62,OF,mcdonda02
744,John McDonald,29,CLE,AL,50,20,12,239.1,141,36,100,5,21,.965,6,31,5,27,1,5.11,2.67,SS-2B-3B,mcdonjo03
745,Joe McEwing,31,NYM,NL,68,32,21,345.1,207,112,92,3,17,.986,-2,-8,3,10,-1,5.32,2.76,2B-SS-OF-1B-3B,mcewijo01
746,Fred McGriff,40,TBD,AL,6,6,6,52.0,56,53,3,0,5,1.000,-2,-35,-2,-53,0,9.69,9.33,1B,mcgrifr01
747,Cody McKay,30,STL,NL,27,13,11,152.2,94,79,14,1,1,.989,1,10,0,1,0,5.48,3.44,C-3B-1B-P,mckayco01
748,Marty McLeary,29,SDP,NL,3,0,0,3.2,1,0,1,0,0,1.000,,,0,0,0,2.45,0.33,P,mcleama01
749,Mark McLemore,39,OAK,AL,74,68,44,580.1,306,130,169,7,39,.977,-9,-19,-13,-26,-1,4.64,3.99,2B-3B-OF,mclemma01
750,Billy McMillon,32,OAK,AL,24,13,5,133.0,28,27,1,0,1,1.000,3,23,0,0,0,1.89,1.17,OF-1B,mcmilbi01
751,Dallas McPherson,23,ANA,AL,14,11,5,93.0,31,9,22,0,1,1.000,-1,-17,-2,-23,0,3.00,2.21,3B,mcpheda01
752,Brian Meadows,28,PIT,NL,68,0,0,78.0,18,4,13,1,0,.944,,,1,3,0,1.96,0.25,P,meadobr01
753,Gil Meche,25,SEA,AL,23,23,1,127.2,13,5,7,1,0,.923,,,-1,-2,0,0.85,0.52,P,mechegi01
754,Jim Mecir,34,OAK,AL,65,0,0,47.2,4,1,3,0,0,1.000,,,-3,-13,0,0.76,0.06,P,mecirji01
755,Adam Melhuse,32,OAK,AL,67,53,51,513.1,385,361,21,3,2,.992,2,4,-2,-5,-2,6.70,5.62,C-3B-1B,melhuad01
756,Kevin Mench,26,TEX,AL,109,102,82,900.1,220,213,6,1,3,.995,18,24,10,13,2,2.19,2.01,OF,menchke01
757,Ramiro Mendoza,32,BOS,AL,27,0,0,30.2,9,4,5,0,0,1.000,,,1,7,0,2.64,0.33,P,mendora01
758,Frank Menechino,33,TOT,AL,62,56,46,490.2,243,100,141,2,26,.992,2,6,-7,-17,0,4.42,3.77,2B-SS-3B-P,menecfr01
759,Kent Mercker,36,CHC,NL,71,0,0,53.0,5,1,4,0,0,1.000,,,-1,-4,0,0.85,0.07,P,merckke01
760,Lou Merloni,33,CLE,AL,59,52,28,438.0,353,297,52,4,22,.989,-1,-1,-1,-2,-1,7.17,5.54,1B-3B-2B-OF,merlolo01
761,Jose Mesa,38,PIT,NL,70,0,0,69.1,15,4,11,0,1,1.000,,,3,9,0,1.95,0.21,P,mesajo01
762,Dan Meyer,22,ATL,NL,2,0,0,2.0,0,0,0,0,0,,,,0,0,,0.00,0.00,P,meyerda02
763,Dan Miceli,33,HOU,NL,74,0,0,77.2,15,5,10,0,1,1.000,,,-2,-5,0,1.74,0.20,P,micelda01
764,Jason Michaels,28,PHI,NL,78,68,42,617.1,174,166,5,3,2,.983,6,11,-2,-3,0,2.49,2.19,OF,michaja01
765,Doug Mientkiewicz,30,TOT,AL,124,100,92,947.2,995,926,64,5,76,.995,2,3,4,5,1,9.40,7.92,1B-2B,mientdo01
766,Aaron Miles,27,COL,NL,128,116,107,1029.0,636,273,353,10,70,.984,4,4,12,14,2,5.48,4.89,2B,milesaa01
767,Kevin Millar,32,BOS,AL,137,132,58,1053.2,655,587,59,9,45,.986,-7,-8,-3,-3,-5,5.52,4.52,OF-1B,millake01
768,Corky Miller,28,CIN,NL,12,12,12,104.0,90,84,5,1,1,.989,-1,-12,0,0,0,7.70,7.42,C,milleco01
769,Damian Miller,34,OAK,AL,109,109,98,963.2,751,701,49,1,4,.999,9,11,1,1,0,7.00,6.88,C,milleda02
770,Justin Miller,26,TOR,AL,19,15,0,81.2,17,9,7,1,1,.941,,,-1,-2,0,1.76,0.84,P,milleju01
771,Matt Miller,32,CLE,AL,57,0,0,55.1,11,1,9,1,0,.909,,,-2,-7,0,1.63,0.18,P,millema02
772,Trever Miller,31,TBD,AL,60,0,0,49.0,13,4,9,0,1,1.000,,,0,0,0,2.39,0.22,P,milletr02
773,Wade Miller,27,HOU,NL,15,15,0,88.2,18,7,11,0,2,1.000,,,0,0,0,1.83,1.20,P,millewa04
774,Kevin Millwood,29,PHI,NL,25,25,0,141.0,29,10,19,0,0,1.000,,,-2,-3,0,1.85,1.16,P,millwke01
775,Eric Milton,28,PHI,NL,34,34,0,201.0,27,4,23,0,0,1.000,,,-1,-1,0,1.21,0.79,P,miltoer01
776,Damon Minor,30,SFG,NL,17,15,9,128.1,140,131,9,0,12,1.000,1,12,0,0,1,9.82,8.24,1B,minorda01
777,Doug Mirabelli,33,BOS,AL,53,41,31,375.2,305,285,18,2,2,.993,-8,-26,-3,-10,-1,7.26,5.72,C,mirabdo01
778,Sergio Mitre,23,CHC,NL,12,9,0,51.2,18,8,10,0,0,1.000,,,-2,-8,-1,3.14,1.50,P,mitrese01
779,Chad Moeller,29,MIL,NL,100,92,84,827.0,765,718,46,1,4,.999,-4,-6,-2,-3,-1,8.31,7.64,C,moellch01
780,Dustan Mohr,28,SFG,NL,95,63,51,628.2,162,153,6,3,2,.981,1,2,-14,-26,-6,2.28,1.67,OF,mohrdu01
781,Bengie Molina,29,ANA,AL,89,89,73,762.0,656,597,56,3,5,.995,-3,-5,-1,-1,1,7.71,7.34,C,molinbe01
782,José Molina,29,ANA,AL,72,57,47,530.1,487,446,38,3,6,.994,10,23,4,10,-3,8.21,6.72,C-1B,molinjo01
783,Yadier Molina,21,STL,NL,51,39,27,344.0,274,256,16,2,1,.993,3,10,2,7,0,7.12,5.33,C,molinya01
784,Raul Mondesí,33,TOT,ZZ,33,33,28,293.0,70,64,3,3,0,.957,-4,-17,4,16,4,2.06,2.03,OF,mondera01
785,Craig Monroe,27,DET,AL,125,115,90,1021.0,277,261,5,11,1,.960,5,6,-2,-2,0,2.34,2.13,OF,monrocr01
